time,wx,wy,wz
54.271,-0.94,0.61,1.36
54.272,-0.91,0.67,1.35
54.275,-0.92,0.70,1.33
54.313,-0.95,0.68,1.31
54.314,-0.99,0.62,1.27
54.315,-1.03,0.51,1.21
54.315,-1.02,0.40,1.13
54.315,-0.97,0.36,1.07
54.316,-0.92,0.41,1.00
54.316,-0.89,0.51,0.91
54.316,-0.87,0.56,0.82
54.320,-0.88,0.52,0.74
54.325,-0.90,0.43,0.67
54.330,-0.93,0.34,0.62
54.335,-0.96,0.24,0.60
54.340,-0.98,0.13,0.64
54.346,-1.00,0.05,0.72
54.350,-1.02,0.03,0.79
54.356,-1.04,0.05,0.87
54.371,-1.05,0.06,0.92
54.372,-1.04,0.08,0.96
54.372,-0.99,0.15,0.97
54.375,-0.94,0.23,0.95
54.402,-0.88,0.28,0.94
54.403,-0.80,0.31,0.91
54.403,-0.73,0.35,0.87
54.403,-0.67,0.38,0.80
54.403,-0.60,0.41,0.72
54.405,-0.52,0.43,0.63
54.411,-0.43,0.43,0.54
54.416,-0.36,0.42,0.45
54.420,-0.32,0.37,0.36
54.425,-0.30,0.28,0.29
54.430,-0.28,0.18,0.27
54.435,-0.24,0.13,0.27
54.440,-0.20,0.13,0.26
54.444,-0.15,0.13,0.26
54.450,-0.10,0.12,0.26
54.454,-0.04,0.09,0.25
54.465,0.03,0.02,0.23
54.465,0.10,-0.08,0.19
54.470,0.17,-0.18,0.14
54.475,0.24,-0.25,0.06
54.481,0.29,-0.28,-0.01
54.485,0.35,-0.28,-0.08
54.490,0.42,-0.26,-0.13
54.526,0.49,-0.22,-0.17
54.526,0.56,-0.14,-0.21
54.526,0.65,-0.05,-0.23
54.526,0.73,0.01,-0.23
54.526,0.81,0.06,-0.22
54.527,0.88,0.08,-0.22
54.527,0.94,0.08,-0.21
54.530,0.98,0.05,-0.20
54.535,1.01,-0.02,-0.19
54.540,1.02,-0.14,-0.18
54.545,1.02,-0.29,-0.17
54.550,1.04,-0.41,-0.16
54.555,1.06,-0.50,-0.14
54.564,1.08,-0.54,-0.12
54.565,1.11,-0.55,-0.08
54.570,1.13,-0.54,-0.05
54.575,1.15,-0.54,-0.03
54.581,1.18,-0.57,-0.02
54.584,1.23,-0.63,-0.01
54.589,1.29,-0.68,-0.02
54.595,1.35,-0.69,-0.02
54.600,1.40,-0.66,-0.03
54.605,1.45,-0.62,-0.04
54.610,1.49,-0.56,-0.05
54.615,1.55,-0.46,-0.04
54.620,1.61,-0.33,-0.00
54.625,1.66,-0.17,0.04
54.630,1.69,-0.05,0.09
54.635,1.68,0.02,0.12
54.640,1.62,0.02,0.12
54.645,1.56,-0.01,0.09
54.650,1.50,-0.04,0.05
54.655,1.44,-0.09,0.01
54.664,1.37,-0.16,-0.04
54.664,1.30,-0.21,-0.10
54.669,1.24,-0.25,-0.18
54.675,1.20,-0.26,-0.25
54.679,1.18,-0.24,-0.31
54.685,1.17,-0.18,-0.36
54.689,1.18,-0.11,-0.40
54.695,1.19,-0.03,-0.42
54.700,1.19,0.05,-0.43
54.705,1.18,0.10,-0.44
54.710,1.15,0.10,-0.46
54.715,1.13,0.02,-0.47
54.720,1.10,-0.07,-0.47
54.725,1.09,-0.08,-0.47
54.730,1.11,0.00,-0.48
54.736,1.14,0.13,-0.49
54.740,1.18,0.25,-0.51
54.746,1.22,0.33,-0.53
54.750,1.27,0.37,-0.56
54.756,1.32,0.36,-0.58
54.771,1.36,0.29,-0.59
54.772,1.38,0.18,-0.58
54.772,1.38,0.04,-0.57
54.775,1.35,-0.13,-0.57
54.802,1.31,-0.29,-0.60
54.803,1.27,-0.38,-0.64
54.803,1.24,-0.40,-0.66
54.803,1.21,-0.44,-0.63
54.803,1.16,-0.49,-0.58
54.805,1.12,-0.51,-0.54
54.811,1.09,-0.50,-0.52
54.815,1.06,-0.47,-0.51
54.820,1.07,-0.40,-0.50
54.825,1.10,-0.30,-0.51
54.830,1.12,-0.19,-0.51
54.835,1.12,-0.08,-0.51
54.840,1.13,0.03,-0.52
54.845,1.14,0.15,-0.51
54.851,1.16,0.26,-0.51
54.855,1.21,0.37,-0.51
54.872,1.28,0.47,-0.52
54.873,1.37,0.51,-0.54
54.873,1.46,0.51,-0.57
54.875,1.55,0.46,-0.61
54.903,1.63,0.38,-0.66
54.903,1.68,0.30,-0.70
54.904,1.73,0.26,-0.72
54.904,1.76,0.28,-0.72
54.904,1.77,0.35,-0.71
54.905,1.76,0.42,-0.68
54.912,1.70,0.49,-0.64
54.915,1.64,0.56,-0.59
54.920,1.57,0.65,-0.55
54.925,1.51,0.75,-0.51
54.931,1.49,0.83,-0.47
54.935,1.50,0.89,-0.44
54.940,1.56,0.93,-0.41
54.945,1.66,0.94,-0.39
54.951,1.75,0.91,-0.38
54.956,1.81,0.88,-0.39
54.961,1.84,0.83,-0.40
54.973,1.86,0.78,-0.42
54.974,1.87,0.72,-0.43
54.976,1.87,0.63,-0.44
55.016,1.86,0.54,-0.44
55.017,1.86,0.45,-0.43
55.017,1.85,0.38,-0.43
55.018,1.82,0.35,-0.42
55.018,1.77,0.34,-0.41
55.018,1.72,0.32,-0.41
55.019,1.68,0.29,-0.41
55.019,1.65,0.23,-0.44
55.020,1.62,0.17,-0.46
55.026,1.57,0.15,-0.49
55.030,1.50,0.15,-0.52
55.035,1.43,0.11,-0.53
55.040,1.38,0.04,-0.54
55.045,1.34,-0.05,-0.53
55.050,1.32,-0.14,-0.54
55.055,1.31,-0.20,-0.55
55.066,1.30,-0.22,-0.56
55.067,1.25,-0.26,-0.56
55.070,1.14,-0.30,-0.53
55.076,0.97,-0.36,-0.49
55.086,0.77,-0.45,-0.44
55.087,0.62,-0.59,-0.38
55.090,0.52,-0.73,-0.35
55.095,0.47,-0.81,-0.35
55.100,0.42,-0.81,-0.37
55.105,0.35,-0.75,-0.42
55.112,0.25,-0.71,-0.51
55.116,0.12,-0.73,-0.61
55.120,-0.02,-0.76,-0.68
55.125,-0.16,-0.78,-0.71
55.131,-0.26,-0.75,-0.69
55.136,-0.33,-0.67,-0.65
55.141,-0.41,-0.56,-0.62
55.146,-0.52,-0.43,-0.60
55.151,-0.63,-0.33,-0.58
55.156,-0.70,-0.28,-0.57
55.160,-0.77,-0.29,-0.55
55.166,-0.85,-0.32,-0.53
55.170,-0.93,-0.36,-0.50
55.176,-1.02,-0.39,-0.46
55.189,-1.09,-0.42,-0.43
55.189,-1.15,-0.44,-0.39
55.191,-1.21,-0.43,-0.35
55.221,-1.28,-0.41,-0.29
55.222,-1.34,-0.42,-0.22
55.222,-1.41,-0.46,-0.17
55.222,-1.48,-0.53,-0.12
55.222,-1.55,-0.58,-0.06
55.222,-1.63,-0.62,0.01
55.225,-1.71,-0.70,0.06
55.231,-1.79,-0.80,0.12
55.235,-1.87,-0.91,0.17
55.240,-1.95,-0.97,0.25
55.246,-2.00,-0.99,0.33
55.250,-2.03,-1.00,0.43
55.255,-2.05,-1.01,0.54
55.260,-2.08,-1.00,0.64
55.267,-2.10,-0.98,0.75
55.270,-2.12,-0.94,0.86
55.275,-2.14,-0.89,0.96
55.288,-2.14,-0.84,1.04
55.288,-2.15,-0.77,1.10
55.291,-2.16,-0.71,1.17
55.300,-2.16,-0.65,1.22
55.301,-2.16,-0.61,1.25
55.305,-2.16,-0.62,1.26
55.310,-2.18,-0.65,1.26
55.316,-2.21,-0.69,1.23
55.320,-2.23,-0.74,1.18
55.325,-2.24,-0.80,1.11
55.330,-2.23,-0.89,1.02
55.335,-2.20,-0.95,0.92
55.340,-2.15,-0.91,0.84
55.346,-2.08,-0.79,0.79
55.351,-2.02,-0.70,0.78
55.356,-1.96,-0.62,0.81
55.361,-1.91,-0.56,0.86
55.372,-1.85,-0.48,0.90
55.373,-1.76,-0.39,0.95
55.376,-1.68,-0.29,1.00
55.409,-1.62,-0.17,1.04
55.410,-1.57,-0.07,1.07
55.410,-1.56,0.01,1.09
55.410,-1.57,0.08,1.10
55.410,-1.57,0.15,1.12
55.410,-1.58,0.22,1.12
55.410,-1.59,0.26,1.13
55.428,-1.60,0.26,1.15
55.429,-1.62,0.20,1.17
55.429,-1.64,0.10,1.19
55.430,-1.68,0.01,1.22
55.436,-1.72,-0.04,1.22
55.441,-1.73,-0.04,1.22
55.450,-1.72,0.03,1.21
55.451,-1.67,0.16,1.20
55.456,-1.60,0.36,1.20
55.461,-1.52,0.60,1.19
55.471,-1.45,0.82,1.19
55.471,-1.40,0.98,1.18
55.476,-1.39,1.06,1.16
55.485,-1.41,1.08,1.12
55.486,-1.47,1.05,1.09
55.490,-1.52,1.02,1.03
55.509,-1.60,0.93,0.96
55.509,-1.71,0.71,0.89
55.510,-1.80,0.41,0.82
55.511,-1.81,0.13,0.79
55.521,-1.74,-0.03,0.80
55.522,-1.62,-0.06,0.82
55.526,-1.50,-0.00,0.85
55.534,-1.39,0.10,0.88
55.536,-1.28,0.24,0.88
55.541,-1.16,0.39,0.88
55.547,-1.03,0.48,0.87
55.551,-0.94,0.53,0.83
55.556,-0.89,0.54,0.77
55.560,-0.88,0.44,0.71
55.566,-0.90,0.28,0.63
55.571,-0.93,0.16,0.53
55.576,-0.94,0.05,0.45
55.590,-0.95,-0.05,0.41
55.591,-0.93,-0.09,0.39
55.591,-0.90,-0.08,0.38
55.633,-0.85,-0.03,0.38
55.634,-0.77,0.09,0.38
55.634,-0.68,0.26,0.40
55.635,-0.58,0.43,0.43
55.635,-0.49,0.58,0.50
55.635,-0.42,0.67,0.58
55.636,-0.36,0.73,0.66
55.636,-0.30,0.76,0.71
55.636,-0.25,0.75,0.69
55.641,-0.20,0.70,0.61
55.647,-0.15,0.61,0.49
55.651,-0.08,0.49,0.34
55.656,0.02,0.37,0.17
55.660,0.14,0.26,0.03
55.666,0.28,0.18,-0.10
55.671,0.41,0.12,-0.21
55.676,0.54,0.10,-0.28
55.684,0.65,0.09,-0.32
55.686,0.74,0.08,-0.33
55.691,0.80,0.08,-0.33
55.713,0.83,0.07,-0.33
55.714,0.82,0.05,-0.34
55.714,0.80,0.01,-0.34
55.714,0.75,-0.07,-0.34
55.716,0.70,-0.20,-0.33
55.721,0.64,-0.37,-0.33
55.725,0.60,-0.54,-0.32
55.731,0.57,-0.67,-0.32
55.736,0.57,-0.77,-0.31
55.741,0.57,-0.82,-0.31
55.746,0.59,-0.83,-0.30
55.751,0.62,-0.79,-0.29
55.756,0.66,-0.70,-0.29
55.761,0.72,-0.58,-0.30
55.766,0.79,-0.42,-0.30
55.771,0.85,-0.28,-0.30
55.776,0.91,-0.18,-0.31
55.785,0.96,-0.12,-0.31
55.785,1.01,-0.10,-0.31
55.791,1.04,-0.10,-0.31
55.814,1.07,-0.12,-0.30
55.815,1.09,-0.17,-0.29
55.815,1.11,-0.20,-0.29
55.815,1.14,-0.20,-0.30
55.815,1.17,-0.18,-0.29
55.821,1.18,-0.17,-0.29
55.825,1.17,-0.17,-0.29
55.830,1.14,-0.18,-0.28
55.836,1.09,-0.21,-0.27
55.841,1.02,-0.26,-0.26
55.846,0.96,-0.30,-0.24
55.851,0.91,-0.32,-0.24
55.856,0.88,-0.34,-0.24
55.861,0.87,-0.34,-0.23
55.866,0.89,-0.31,-0.22
55.871,0.94,-0.29,-0.23
55.876,0.99,-0.29,-0.24
55.891,1.05,-0.28,-0.25
55.892,1.12,-0.27,-0.26
55.892,1.19,-0.27,-0.27
55.934,1.25,-0.27,-0.28
55.935,1.29,-0.29,-0.31
55.935,1.32,-0.32,-0.34
55.935,1.35,-0.34,-0.38
55.936,1.37,-0.35,-0.41
55.936,1.39,-0.36,-0.43
55.936,1.42,-0.32,-0.43
55.937,1.48,-0.21,-0.42
55.937,1.53,-0.09,-0.42
55.941,1.55,0.00,-0.42
55.953,1.55,0.03,-0.40
55.954,1.51,0.01,-0.36
55.956,1.45,-0.06,-0.32
55.961,1.38,-0.17,-0.26
55.974,1.32,-0.31,-0.21
55.974,1.25,-0.44,-0.18
55.976,1.19,-0.55,-0.16
55.995,1.13,-0.63,-0.14
55.996,1.09,-0.66,-0.14
55.997,1.07,-0.65,-0.13
55.997,1.09,-0.58,-0.15
56.001,1.12,-0.46,-0.17
56.006,1.17,-0.31,-0.21
56.011,1.25,-0.15,-0.27
56.016,1.32,0.01,-0.33
56.021,1.43,0.15,-0.39
56.026,1.55,0.31,-0.44
56.056,1.66,0.45,-0.49
56.057,1.75,0.53,-0.51
56.057,1.81,0.56,-0.53
56.058,1.86,0.56,-0.55
56.058,1.89,0.52,-0.57
56.058,1.91,0.44,-0.57
56.061,1.92,0.35,-0.55
56.075,1.93,0.29,-0.54
56.075,1.93,0.26,-0.54
56.076,1.93,0.24,-0.54
56.096,1.94,0.24,-0.57
56.097,1.96,0.25,-0.62
56.097,1.98,0.28,-0.66
56.097,2.00,0.32,-0.69
56.101,2.00,0.33,-0.72
56.106,1.98,0.36,-0.75
56.111,1.95,0.42,-0.79
56.118,1.92,0.49,-0.84
56.121,1.87,0.54,-0.88
56.126,1.83,0.57,-0.93
56.135,1.79,0.57,-0.98
56.136,1.77,0.51,-1.02
56.141,1.76,0.41,-1.04
56.148,1.77,0.31,-1.05
56.152,1.80,0.22,-1.03
56.156,1.84,0.13,-1.00
56.161,1.87,0.04,-0.95
56.166,1.89,-0.05,-0.90
56.172,1.90,-0.10,-0.85
56.177,1.90,-0.09,-0.82
56.191,1.89,-0.04,-0.81
56.192,1.85,0.07,-0.78
56.192,1.78,0.17,-0.78
56.196,1.70,0.24,-0.83
56.233,1.64,0.30,-0.86
56.234,1.56,0.34,-0.87
56.235,1.46,0.32,-0.87
56.235,1.35,0.23,-0.86
56.235,1.22,0.13,-0.82
56.236,1.11,0.06,-0.78
56.236,1.00,0.04,-0.72
56.237,0.93,0.04,-0.65
56.242,0.90,0.06,-0.59
56.249,0.91,0.08,-0.56
56.251,0.93,0.11,-0.54
56.256,0.96,0.16,-0.56
56.261,0.94,0.20,-0.61
56.267,0.88,0.22,-0.66
56.271,0.79,0.21,-0.73
56.276,0.67,0.18,-0.79
56.286,0.52,0.12,-0.81
56.286,0.37,0.01,-0.78
56.291,0.24,-0.08,-0.72
56.297,0.12,-0.16,-0.64
56.315,0.00,-0.28,-0.57
56.316,-0.13,-0.42,-0.47
56.316,-0.26,-0.51,-0.36
56.316,-0.41,-0.55,-0.25
56.321,-0.56,-0.56,-0.14
56.326,-0.69,-0.52,-0.06
56.331,-0.79,-0.42,-0.02
56.336,-0.86,-0.32,-0.02
56.341,-0.93,-0.25,-0.02
56.346,-0.99,-0.20,-0.02
56.351,-1.03,-0.12,-0.02
56.356,-1.04,-0.03,-0.02
56.361,-1.04,0.02,-0.01
56.371,-1.02,0.06,-0.00
56.371,-0.98,0.10,-0.02
56.380,-0.95,0.12,-0.04
56.399,-0.91,0.11,-0.07
56.400,-0.90,0.09,-0.08
56.400,-0.92,0.05,-0.05
56.400,-0.94,-0.02,-0.01
56.401,-1.00,-0.12,0.07
56.406,-1.08,-0.24,0.15
56.412,-1.15,-0.35,0.25
56.416,-1.21,-0.41,0.35
56.421,-1.26,-0.42,0.43
56.426,-1.31,-0.41,0.50
56.431,-1.36,-0.41,0.54
56.437,-1.43,-0.43,0.58
56.441,-1.50,-0.44,0.62
56.446,-1.56,-0.42,0.66
56.451,-1.62,-0.40,0.69
56.457,-1.68,-0.36,0.71
56.461,-1.73,-0.29,0.71
56.473,-1.78,-0.19,0.72
56.474,-1.83,-0.10,0.74
56.480,-1.86,-0.03,0.76
56.514,-1.87,0.03,0.80
56.515,-1.88,0.06,0.84
56.515,-1.90,0.03,0.88
56.517,-1.93,-0.05,0.92
56.517,-1.98,-0.14,0.95
56.517,-2.03,-0.22,0.96
56.518,-2.07,-0.30,0.95
56.518,-2.10,-0.35,0.94
56.522,-2.10,-0.33,0.92
56.527,-2.07,-0.29,0.91
56.533,-2.04,-0.25,0.90
56.537,-2.02,-0.26,0.88
56.542,-2.02,-0.28,0.87
56.547,-2.01,-0.28,0.87
56.553,-2.00,-0.23,0.87
56.557,-1.99,-0.14,0.86
56.561,-2.00,-0.05,0.85
56.575,-2.01,0.03,0.82
56.576,-2.05,0.08,0.79
56.576,-2.11,0.12,0.76
56.614,-2.16,0.15,0.72
56.614,-2.21,0.17,0.70
56.615,-2.24,0.18,0.68
56.615,-2.26,0.21,0.68
56.615,-2.27,0.30,0.70
56.615,-2.27,0.41,0.73
56.615,-2.24,0.51,0.79
56.617,-2.20,0.54,0.84
56.621,-2.16,0.50,0.90
56.626,-2.14,0.42,0.96
56.631,-2.13,0.33,1.02
56.637,-2.13,0.26,1.05
56.641,-2.11,0.24,1.06
56.646,-2.06,0.29,1.03
56.652,-2.01,0.38,0.98
56.657,-1.97,0.46,0.92
56.662,-1.92,0.52,0.86
56.676,-1.87,0.53,0.78
56.677,-1.83,0.52,0.70
56.677,-1.77,0.49,0.64
56.715,-1.73,0.49,0.59
56.716,-1.71,0.52,0.55
56.716,-1.72,0.53,0.54
56.717,-1.75,0.52,0.53
56.717,-1.77,0.51,0.54
56.717,-1.78,0.49,0.55
56.717,-1.77,0.47,0.56
56.718,-1.73,0.44,0.55
56.722,-1.66,0.38,0.54
56.727,-1.57,0.33,0.53
56.733,-1.46,0.31,0.50
56.737,-1.36,0.35,0.46
56.742,-1.28,0.40,0.42
56.747,-1.20,0.45,0.37
56.753,-1.13,0.49,0.32
56.758,-1.07,0.46,0.29
56.762,-1.05,0.34,0.28
56.776,-1.06,0.18,0.29
56.777,-1.06,0.09,0.31
56.778,-1.03,0.08,0.29
56.812,-0.98,0.11,0.24
56.812,-0.92,0.15,0.18
56.813,-0.86,0.20,0.11
56.813,-0.80,0.24,0.03
56.813,-0.74,0.25,-0.05
56.813,-0.67,0.16,-0.12
56.813,-0.59,0.02,-0.16
56.819,-0.51,-0.08,-0.17
56.822,-0.43,-0.08,-0.16
56.827,-0.33,0.01,-0.15
56.833,-0.24,0.08,-0.13
56.837,-0.17,0.08,-0.09
56.842,-0.10,0.04,-0.04
56.847,-0.04,0.01,0.03
56.853,0.04,0.00,0.09
56.858,0.14,-0.00,0.12
56.863,0.24,-0.04,0.13
56.877,0.34,-0.12,0.10
56.878,0.42,-0.26,0.05
56.879,0.46,-0.46,-0.04
56.916,0.46,-0.63,-0.14
56.917,0.44,-0.72,-0.24
56.917,0.41,-0.73,-0.31
56.917,0.39,-0.66,-0.34
56.918,0.41,-0.53,-0.35
56.918,0.45,-0.40,-0.31
56.918,0.51,-0.31,-0.25
56.918,0.57,-0.23,-0.19
56.922,0.63,-0.15,-0.15
56.927,0.68,-0.08,-0.13
56.933,0.70,-0.03,-0.14
56.937,0.74,-0.02,-0.17
56.942,0.76,-0.03,-0.19
56.947,0.78,-0.10,-0.22
56.953,0.77,-0.24,-0.26
56.957,0.72,-0.45,-0.30
56.962,0.65,-0.72,-0.34
56.974,0.56,-1.02,-0.36
56.975,0.49,-1.25,-0.36
56.977,0.48,-1.31,-0.35
56.999,0.52,-1.18,-0.32
56.999,0.60,-0.96,-0.28
57.000,0.70,-0.71,-0.24
57.000,0.81,-0.46,-0.22
57.002,0.91,-0.27,-0.22
57.007,0.97,-0.22,-0.25
57.012,0.99,-0.27,-0.30
57.017,0.96,-0.38,-0.36
57.022,0.91,-0.55,-0.40
57.027,0.86,-0.72,-0.41
57.032,0.83,-0.83,-0.40
57.037,0.84,-0.82,-0.39
57.042,0.89,-0.73,-0.36
57.047,0.94,-0.70,-0.32
57.052,0.99,-0.76,-0.26
57.058,1.02,-0.88,-0.21
57.063,1.06,-0.97,-0.18
57.078,1.10,-1.02,-0.18
57.079,1.14,-1.02,-0.20
57.079,1.18,-1.01,-0.23
57.115,1.21,-0.99,-0.27
57.116,1.23,-0.93,-0.30
57.116,1.25,-0.83,-0.32
57.116,1.26,-0.76,-0.33
57.116,1.28,-0.72,-0.34
57.116,1.31,-0.69,-0.36
57.117,1.35,-0.68,-0.37
57.117,1.40,-0.69,-0.40
57.122,1.46,-0.67,-0.42
57.127,1.54,-0.61,-0.43
57.132,1.61,-0.50,-0.40
57.137,1.66,-0.39,-0.36
57.142,1.68,-0.30,-0.29
57.147,1.69,-0.22,-0.22
57.153,1.69,-0.15,-0.14
57.158,1.67,-0.08,-0.08
57.162,1.64,-0.03,-0.02
57.173,1.60,0.01,0.02
57.174,1.55,0.01,0.03
57.177,1.51,0.00,0.01
57.182,1.49,-0.00,-0.05
57.200,1.48,0.01,-0.12
57.201,1.51,0.03,-0.20
57.201,1.55,0.09,-0.27
57.203,1.61,0.18,-0.31
57.209,1.67,0.29,-0.34
57.213,1.72,0.39,-0.34
57.218,1.78,0.48,-0.34
57.223,1.83,0.55,-0.33
57.228,1.88,0.59,-0.35
57.234,1.92,0.55,-0.41
57.237,1.96,0.45,-0.49
57.242,1.97,0.35,-0.60
57.248,1.96,0.28,-0.69
57.253,1.93,0.26,-0.75
57.258,1.88,0.27,-0.76
57.263,1.82,0.29,-0.72
57.277,1.76,0.32,-0.64
57.278,1.75,0.38,-0.56
57.278,1.77,0.42,-0.49
57.282,1.82,0.44,-0.45
57.316,1.88,0.43,-0.43
57.317,1.96,0.44,-0.44
57.317,2.03,0.44,-0.46
57.317,2.08,0.45,-0.50
57.317,2.13,0.51,-0.54
57.318,2.18,0.64,-0.58
57.318,2.24,0.79,-0.62
57.323,2.30,0.90,-0.63
57.328,2.33,0.92,-0.63
57.333,2.32,0.78,-0.62
57.338,2.30,0.52,-0.59
57.342,2.28,0.24,-0.55
57.347,2.29,0.03,-0.50
57.353,2.30,-0.08,-0.44
57.357,2.31,-0.05,-0.39
57.362,2.30,0.05,-0.32
57.378,2.24,0.13,-0.27
57.379,2.15,0.20,-0.24
57.379,2.05,0.25,-0.25
57.383,1.95,0.26,-0.31
57.417,1.84,0.21,-0.41
57.418,1.72,0.15,-0.51
57.418,1.59,0.06,-0.61
57.419,1.44,-0.06,-0.67
57.419,1.29,-0.18,-0.69
57.419,1.16,-0.25,-0.67
57.419,1.08,-0.23,-0.63
57.422,1.06,-0.16,-0.57
57.427,1.06,-0.07,-0.54
57.432,1.03,0.00,-0.54
57.437,0.95,0.02,-0.58
57.442,0.83,0.00,-0.65
57.447,0.68,-0.04,-0.70
57.452,0.55,-0.06,-0.70
57.457,0.44,-0.04,-0.66
57.462,0.37,-0.02,-0.59
57.476,0.32,0.00,-0.51
57.477,0.30,0.04,-0.45
57.478,0.27,0.07,-0.40
57.483,0.25,0.08,-0.36
57.504,0.21,0.09,-0.34
57.505,0.16,0.11,-0.32
57.505,0.09,0.15,-0.29
57.505,0.01,0.19,-0.26
57.508,-0.06,0.23,-0.23
57.513,-0.11,0.27,-0.19
57.518,-0.16,0.32,-0.15
57.523,-0.22,0.36,-0.11
57.528,-0.27,0.38,-0.05
57.535,-0.33,0.39,0.01
57.539,-0.37,0.41,0.06
57.543,-0.40,0.44,0.11
57.547,-0.44,0.43,0.13
57.552,-0.50,0.37,0.18
57.557,-0.60,0.27,0.25
57.562,-0.70,0.20,0.32
57.578,-0.81,0.10,0.39
57.578,-0.91,-0.07,0.45
57.579,-0.99,-0.18,0.51
57.583,-1.03,-0.19,0.52
57.605,-1.04,-0.15,0.50
57.606,-1.08,-0.12,0.45
57.606,-1.14,-0.11,0.40
57.606,-1.22,-0.07,0.38
57.607,-1.31,-0.01,0.35
57.613,-1.37,0.07,0.32
57.626,-1.43,0.13,0.30
57.626,-1.48,0.13,0.28
57.628,-1.53,0.08,0.27
57.648,-1.58,-0.00,0.29
57.650,-1.63,-0.06,0.33
57.650,-1.70,-0.08,0.39
57.651,-1.76,-0.07,0.47
57.669,-1.81,-0.04,0.57
57.669,-1.87,-0.08,0.68
57.670,-1.96,-0.21,0.76
57.670,-2.06,-0.39,0.79
57.673,-2.12,-0.62,0.80
57.678,-2.17,-0.85,0.79
57.683,-2.19,-0.98,0.76
57.697,-2.20,-1.02,0.71
57.698,-2.19,-0.99,0.63
57.698,-2.15,-0.94,0.54
57.703,-2.07,-0.84,0.48
57.708,-1.97,-0.67,0.46
57.712,-1.86,-0.42,0.48
57.735,-1.79,-0.13,0.54
57.735,-1.78,0.11,0.60
57.735,-1.81,0.28,0.65
57.736,-1.86,0.34,0.68
57.737,-1.92,0.35,0.69
57.742,-1.96,0.34,0.68
57.747,-2.00,0.34,0.64
57.752,-2.04,0.31,0.60
57.757,-2.08,0.25,0.58
57.762,-2.10,0.14,0.59
57.775,-2.08,-0.02,0.65
57.775,-2.06,-0.16,0.76
57.778,-2.04,-0.21,0.89
57.782,-2.03,-0.13,1.01
57.793,-2.01,0.02,1.06
57.794,-2.01,0.13,1.08
57.798,-2.02,0.19,1.10
57.806,-2.07,0.22,1.11
57.807,-2.14,0.22,1.09
57.813,-2.19,0.15,1.07
57.819,-2.22,0.05,1.05
57.823,-2.20,0.04,1.03
57.827,-2.13,0.14,1.02
57.832,-2.02,0.30,1.04
57.838,-1.90,0.45,1.05
57.843,-1.77,0.58,1.04
57.847,-1.63,0.71,1.00
57.855,-1.48,0.81,0.93
57.858,-1.35,0.84,0.84
57.863,-1.27,0.79,0.74
57.956,-1.25,0.69,0.66
57.957,-1.24,0.69,0.59
57.957,-1.20,0.94,0.52
57.958,-1.14,1.25,0.45
57.958,-1.15,1.37,0.42
57.959,-1.23,1.22,0.40
57.959,-1.36,0.85,0.42
57.959,-1.51,0.35,0.47
57.960,-1.64,-0.12,0.54
57.960,-1.74,-0.45,0.62
57.961,-1.79,-0.60,0.68
57.961,-1.79,-0.58,0.74
57.961,-1.73,-0.43,0.77
57.962,-1.60,-0.23,0.78
57.962,-1.44,0.04,0.76
57.962,-1.24,0.41,0.67
57.963,-1.06,0.85,0.50
57.963,-0.90,1.30,0.30
57.964,-0.76,1.63,0.12
57.964,-0.64,1.74,0.01
58.461,-0.56,1.62,-0.04
58.461,-0.50,1.36,-0.04
58.461,-0.46,1.02,0.01
58.462,-0.45,0.64,0.08
58.462,-0.46,0.26,0.16
58.462,-0.49,-0.09,0.24
58.463,-0.54,-0.34,0.30
58.463,-0.59,-0.48,0.33
58.463,-0.67,-0.51,0.32
58.463,-0.76,-0.44,0.30
58.463,-0.81,-0.31,0.26
58.463,-0.81,-0.14,0.22
58.463,-0.75,0.02,0.19
58.463,-0.65,0.13,0.16
58.463,-0.53,0.17,0.14
58.464,-0.40,0.20,0.13
58.464,-0.27,0.22,0.11
58.464,-0.13,0.26,0.09
58.464,-0.01,0.31,0.05
58.464,0.09,0.36,0.01
58.464,0.18,0.41,-0.04
58.464,0.23,0.45,-0.09
58.464,0.26,0.44,-0.14
58.464,0.28,0.40,-0.17
58.464,0.30,0.35,-0.19
58.465,0.32,0.28,-0.20
58.465,0.34,0.20,-0.19
58.465,0.38,0.11,-0.18
58.465,0.42,0.02,-0.16
58.465,0.47,-0.08,-0.16
58.465,0.54,-0.18,-0.18
58.465,0.60,-0.30,-0.23
58.465,0.65,-0.43,-0.30
58.465,0.70,-0.52,-0.37
58.465,0.74,-0.56,-0.43
58.466,0.78,-0.56,-0.47
58.466,0.82,-0.53,-0.50
58.466,0.84,-0.50,-0.51
58.466,0.86,-0.46,-0.51
58.466,0.89,-0.41,-0.52
58.466,0.92,-0.38,-0.53
58.466,0.94,-0.37,-0.53
58.466,0.95,-0.35,-0.54
58.466,0.95,-0.34,-0.56
58.466,0.93,-0.34,-0.56
58.467,0.92,-0.35,-0.56
58.467,0.92,-0.36,-0.54
58.467,0.93,-0.34,-0.50
58.467,0.94,-0.33,-0.46
58.467,0.94,-0.31,-0.42
58.467,0.94,-0.30,-0.37
58.467,0.94,-0.28,-0.33
58.467,0.93,-0.26,-0.30
58.467,0.93,-0.23,-0.27
58.468,0.94,-0.21,-0.26
58.468,0.96,-0.17,-0.27
58.468,0.97,-0.13,-0.28
58.468,0.96,-0.13,-0.29
