time,wx,wy,wz
123.646,2.24,-3.42,-0.36
123.651,2.32,-3.01,-0.37
123.657,2.35,-2.66,-0.38
123.661,2.32,-2.31,-0.41
123.666,2.23,-1.86,-0.45
123.671,2.08,-1.54,-0.52
123.676,1.88,-1.35,-0.61
123.680,1.74,-1.17,-0.72
123.685,1.65,-1.03,-0.83
123.694,1.57,-0.94,-0.93
123.696,1.51,-0.87,-1.00
123.701,1.50,-0.78,-1.03
123.705,1.52,-0.61,-1.05
123.716,1.53,-0.30,-1.09
123.716,1.53,0.06,-1.10
123.721,1.53,0.38,-1.09
123.730,1.53,0.71,-1.07
123.731,1.54,1.06,-1.02
123.736,1.56,1.37,-0.97
123.741,1.55,1.57,-0.93
123.745,1.51,1.67,-0.88
123.751,1.46,1.73,-0.79
123.755,1.39,1.76,-0.70
123.761,1.29,1.78,-0.62
123.766,1.15,1.75,-0.54
123.771,0.97,1.67,-0.47
123.776,0.76,1.58,-0.41
123.781,0.55,1.47,-0.35
123.786,0.34,1.38,-0.29
123.794,0.15,1.32,-0.22
123.812,-0.02,1.26,-0.17
123.812,-0.19,1.19,-0.12
123.812,-0.36,1.12,-0.08
123.812,-0.53,1.08,-0.06
123.816,-0.70,1.07,-0.06
123.821,-0.86,1.08,-0.06
123.826,-1.02,1.10,-0.06
123.831,-1.16,1.13,-0.06
123.835,-1.28,1.22,-0.08
123.841,-1.34,1.38,-0.10
123.846,-1.34,1.54,-0.13
123.851,-1.28,1.68,-0.17
123.856,-1.14,1.76,-0.21
123.861,-0.86,1.75,-0.25
123.875,-0.34,1.69,-0.27
123.875,0.34,1.72,-0.25
123.876,0.88,1.87,-0.22
123.881,1.02,1.94,-0.21
123.886,0.88,1.75,-0.24
123.892,0.63,1.31,-0.29
123.897,0.29,0.70,-0.41
123.901,-0.12,0.05,-0.58
123.906,-0.48,-0.48,-0.75
123.912,-0.66,-0.73,-0.91
123.916,-0.60,-0.72,-1.03
123.922,-0.34,-0.47,-1.07
123.934,0.02,-0.08,-1.07
123.935,0.38,0.38,-1.05
123.936,0.67,0.83,-1.04
123.942,0.87,1.21,-1.05
123.946,0.98,1.44,-1.10
123.951,1.01,1.51,-1.15
123.956,0.99,1.43,-1.19
123.961,0.95,1.23,-1.21
123.966,0.81,0.90,-1.16
123.971,0.46,0.53,-0.99
123.976,-0.15,0.21,-0.76
123.981,-0.94,-0.05,-0.56
123.986,-1.74,-0.13,-0.39
123.997,-2.34,0.04,-0.25
123.997,-2.45,0.13,-0.19
124.001,-1.90,-0.12,-0.26
124.007,-0.73,-0.62,-0.30
124.021,0.47,-0.99,-0.06
124.021,1.14,-0.98,0.34
124.026,1.23,-0.78,0.59
124.027,0.98,-0.50,0.60
124.034,0.56,-0.04,0.53
124.036,0.07,0.63,0.61
124.042,-0.44,1.20,0.95
124.046,-0.94,1.25,1.43
124.051,-1.41,0.41,1.80
124.056,-1.96,-1.02,1.94
124.061,-2.54,-2.54,1.92
124.066,-3.02,-3.86,1.86
124.071,-3.32,-4.74,1.71
124.076,-3.42,-5.16,1.49
124.081,-3.34,-5.17,1.21
124.086,-3.17,-4.89,0.92
124.096,-2.94,-4.28,0.70
124.097,-2.73,-3.37,0.57
124.101,-2.57,-2.32,0.51
124.106,-2.49,-1.28,0.51
124.124,-2.48,-0.41,0.51
124.125,-2.50,0.27,0.46
124.125,-2.55,0.75,0.35
124.126,-2.58,1.01,0.22
124.132,-2.55,1.08,0.08
124.136,-2.46,1.05,-0.02
124.142,-2.31,0.99,-0.09
124.146,-2.15,1.01,-0.14
124.151,-2.06,1.03,-0.22
124.156,-2.10,0.98,-0.29
124.163,-2.20,0.90,-0.28
124.166,-2.31,0.83,-0.19
124.172,-2.37,0.83,-0.06
124.176,-2.39,0.94,0.07
124.182,-2.38,1.08,0.13
124.186,-2.37,1.29,0.16
124.195,-2.36,1.63,0.21
124.196,-2.34,1.95,0.24
124.201,-2.34,2.19,0.23
124.214,-2.35,2.34,0.20
124.214,-2.36,2.43,0.16
124.216,-2.35,2.44,0.12
124.221,-2.32,2.40,0.09
124.226,-2.29,2.27,0.06
124.232,-2.23,2.07,0.03
124.236,-2.18,1.81,-0.02
124.241,-2.16,1.47,-0.08
124.246,-2.18,1.09,-0.15
124.251,-2.22,0.70,-0.23
124.256,-2.26,0.35,-0.32
124.261,-2.29,0.02,-0.41
124.266,-2.35,-0.36,-0.49
124.271,-2.44,-0.79,-0.54
124.276,-2.50,-1.15,-0.55
124.282,-2.50,-1.35,-0.55
124.286,-2.49,-1.46,-0.53
124.296,-2.48,-1.49,-0.48
124.296,-2.45,-1.44,-0.39
124.304,-2.38,-1.28,-0.27
124.306,-2.27,-1.09,-0.15
124.323,-2.18,-0.97,-0.01
124.323,-2.15,-0.93,0.11
124.324,-2.18,-0.85,0.22
124.326,-2.23,-0.66,0.31
124.331,-2.27,-0.30,0.39
124.336,-2.27,0.19,0.48
124.341,-2.24,0.75,0.53
124.347,-2.19,1.30,0.56
124.352,-2.11,1.81,0.53
124.356,-1.97,2.22,0.47
124.361,-1.77,2.46,0.37
124.367,-1.54,2.45,0.23
124.371,-1.37,2.03,0.08
124.376,-1.31,1.07,-0.07
124.381,-1.31,-0.33,-0.22
124.386,-1.28,-1.89,-0.34
124.396,-1.16,-3.22,-0.42
124.397,-0.99,-4.02,-0.44
124.401,-0.77,-4.17,-0.41
124.406,-0.50,-3.79,-0.33
124.419,-0.25,-3.07,-0.24
124.419,-0.12,-2.18,-0.12
124.421,-0.12,-1.34,0.01
124.426,-0.20,-0.57,0.10
124.432,-0.35,0.05,0.16
124.436,-0.50,0.46,0.19
124.442,-0.62,0.58,0.22
124.446,-0.64,0.50,0.25
124.452,-0.55,0.36,0.25
124.456,-0.44,0.24,0.23
124.461,-0.33,0.13,0.18
124.466,-0.24,0.03,0.13
124.471,-0.15,-0.00,0.08
124.476,-0.02,0.02,0.04
124.481,0.16,0.02,-0.01
124.486,0.35,-0.02,-0.08
124.496,0.52,-0.07,-0.18
124.496,0.67,-0.11,-0.28
124.501,0.83,-0.14,-0.39
124.518,1.02,-0.11,-0.50
124.518,1.25,-0.03,-0.62
124.518,1.50,0.10,-0.72
124.521,1.78,0.26,-0.83
124.526,2.06,0.42,-0.91
124.532,2.35,0.57,-0.94
124.536,2.63,0.70,-0.90
124.542,2.92,0.83,-0.79
124.546,3.23,1.00,-0.61
124.551,3.55,1.23,-0.33
124.556,3.81,1.36,0.02
124.562,3.91,1.32,0.39
124.567,3.91,1.17,0.66
124.572,3.87,1.00,0.81
124.576,3.82,0.81,0.93
124.582,3.79,0.61,1.03
124.586,3.77,0.44,1.08
124.596,3.75,0.35,1.08
124.597,3.75,0.37,1.06
124.602,3.81,0.49,1.05
124.606,3.93,0.69,1.06
124.623,4.08,0.92,1.08
124.623,4.24,1.18,1.09
124.623,4.39,1.42,1.08
124.629,4.52,1.53,1.03
124.632,4.60,1.42,0.97
124.636,4.58,0.99,0.92
124.641,4.44,0.31,0.83
124.646,4.21,-0.54,0.70
124.651,3.90,-1.46,0.57
124.656,3.54,-2.35,0.44
124.662,3.07,-2.91,0.26
124.666,2.62,-3.31,0.05
124.671,2.30,-3.34,-0.11
124.677,2.15,-3.17,-0.24
124.682,2.22,-3.10,-0.34
124.687,2.37,-3.05,-0.38
124.692,2.52,-3.15,-0.37
124.698,2.63,-3.37,-0.34
124.705,2.66,-3.51,-0.30
124.706,2.65,-3.58,-0.26
124.720,2.65,-3.49,-0.25
124.721,2.60,-3.32,-0.21
124.722,2.50,-2.95,-0.19
124.729,2.41,-2.49,-0.21
124.732,2.36,-2.06,-0.27
124.737,2.36,-1.64,-0.34
124.741,2.38,-1.24,-0.40
124.747,2.36,-0.95,-0.43
124.752,2.30,-0.69,-0.48
124.757,2.22,-0.33,-0.52
124.762,2.12,-0.02,-0.53
124.767,2.02,0.26,-0.54
124.772,1.94,0.61,-0.55
124.777,1.90,1.08,-0.55
124.782,1.88,1.57,-0.58
124.787,1.87,1.97,-0.59
124.792,1.85,2.17,-0.56
124.798,1.81,2.12,-0.51
124.804,1.70,1.87,-0.43
124.806,1.55,1.62,-0.38
124.822,1.38,1.44,-0.33
124.823,1.21,1.30,-0.26
124.823,1.04,1.20,-0.20
124.836,0.87,1.11,-0.14
124.836,0.71,1.02,-0.09
124.839,0.54,0.91,-0.03
124.842,0.37,0.84,0.03
124.849,0.21,0.83,0.06
124.853,0.06,0.87,0.08
124.857,-0.10,0.91,0.09
124.863,-0.28,0.96,0.08
124.867,-0.48,1.05,0.06
124.872,-0.68,1.18,0.02
124.877,-0.85,1.38,-0.05
124.882,-1.00,1.60,-0.14
124.887,-1.11,1.79,-0.26
124.892,-1.18,1.91,-0.39
124.897,-1.15,1.99,-0.50
124.902,-0.96,2.00,-0.58
124.907,-0.45,1.86,-0.59
124.922,0.38,1.69,-0.49
124.923,1.05,1.87,-0.31
124.923,1.16,2.24,-0.21
124.943,0.88,2.26,-0.21
124.943,0.47,1.85,-0.23
124.943,0.06,1.25,-0.28
124.944,-0.30,0.60,-0.36
124.946,-0.58,0.05,-0.46
124.952,-0.74,-0.28,-0.54
124.957,-0.78,-0.50,-0.58
124.964,-0.74,-0.62,-0.61
124.967,-0.66,-0.63,-0.61
124.972,-0.51,-0.48,-0.57
124.985,-0.34,-0.16,-0.55
124.986,-0.14,0.30,-0.57
124.987,0.09,0.88,-0.63
124.992,0.35,1.46,-0.71
124.997,0.59,1.89,-0.79
125.002,0.79,2.08,-0.82
125.007,0.93,2.02,-0.82
125.015,0.90,1.71,-0.78
125.017,0.55,1.20,-0.76
125.022,-0.21,0.72,-0.67
125.049,-1.18,0.48,-0.45
125.049,-2.00,0.36,-0.17
125.050,-2.43,0.10,0.05
125.050,-2.38,-0.37,0.10
125.050,-1.81,-1.06,-0.01
125.055,-0.86,-1.72,-0.10
125.058,0.09,-2.02,-0.01
125.069,0.64,-1.92,0.21
125.070,0.78,-1.60,0.40
125.074,0.63,-1.17,0.50
125.090,0.36,-0.69,0.49
125.091,0.05,-0.07,0.47
125.091,-0.29,0.54,0.63
125.092,-0.71,0.80,0.99
125.112,-1.19,0.52,1.40
125.113,-1.67,-0.29,1.72
125.113,-2.12,-1.49,1.91
125.113,-2.49,-2.81,2.00
125.117,-2.76,-3.96,1.99
125.122,-2.91,-4.74,1.87
125.135,-2.96,-5.10,1.66
125.135,-2.91,-5.10,1.41
125.139,-2.78,-4.85,1.12
125.155,-2.63,-4.37,0.88
125.155,-2.53,-3.74,0.67
125.156,-2.48,-3.06,0.50
125.159,-2.48,-2.35,0.35
125.176,-2.53,-1.63,0.22
125.177,-2.67,-0.93,0.08
125.177,-2.90,-0.24,-0.05
125.177,-3.18,0.50,-0.20
125.183,-3.44,1.32,-0.42
125.188,-3.54,2.14,-0.67
125.192,-3.46,2.85,-0.87
125.197,-3.28,3.32,-0.93
125.202,-3.06,3.48,-0.91
125.207,-2.81,3.38,-0.80
125.215,-2.57,3.05,-0.66
125.217,-2.37,2.55,-0.49
125.222,-2.23,1.97,-0.36
125.242,-2.17,1.40,-0.27
125.242,-2.17,0.89,-0.17
125.242,-2.20,0.50,-0.08
125.242,-2.21,0.27,-0.00
125.247,-2.16,0.22,0.06
125.252,-2.06,0.33,0.08
125.257,-1.93,0.54,0.09
125.262,-1.81,0.81,0.11
125.267,-1.71,1.09,0.14
125.272,-1.64,1.34,0.17
125.277,-1.59,1.55,0.18
125.282,-1.59,1.70,0.16
125.287,-1.63,1.77,0.11
125.292,-1.73,1.72,0.04
125.297,-1.89,1.57,-0.04
125.302,-2.10,1.33,-0.12
125.307,-2.34,1.01,-0.18
125.314,-2.59,0.60,-0.22
125.317,-2.83,0.14,-0.24
125.322,-3.03,-0.31,-0.25
125.342,-3.15,-0.70,-0.24
125.343,-3.21,-1.06,-0.23
125.343,-3.21,-1.37,-0.23
125.343,-3.20,-1.60,-0.23
125.347,-3.16,-1.70,-0.23
125.352,-3.08,-1.71,-0.21
125.357,-2.97,-1.64,-0.15
125.362,-2.84,-1.42,-0.05
125.367,-2.69,-1.00,0.06
125.372,-2.50,-0.35,0.20
125.379,-2.31,0.45,0.33
125.382,-2.17,1.27,0.45
125.388,-2.11,2.06,0.53
125.392,-2.08,2.79,0.54
125.398,-1.98,3.51,0.50
125.402,-1.71,4.25,0.36
125.407,-1.32,4.70,0.16
125.421,-1.06,4.44,-0.08
125.421,-1.03,3.10,-0.32
125.422,-1.16,0.73,-0.54
125.427,-1.27,-2.13,-0.69
125.432,-1.26,-4.64,-0.78
125.437,-1.10,-6.20,-0.82
125.442,-0.82,-6.64,-0.81
125.448,-0.42,-6.12,-0.69
125.452,-0.04,-4.94,-0.50
125.457,0.23,-3.48,-0.23
125.462,0.29,-2.05,0.08
125.467,0.13,-0.82,0.35
125.472,-0.13,0.13,0.52
125.478,-0.43,0.64,0.59
125.482,-0.73,0.71,0.60
125.487,-0.94,0.56,0.52
125.493,-0.94,0.45,0.40
125.497,-0.75,0.40,0.28
125.502,-0.51,0.34,0.17
125.507,-0.35,0.19,0.09
125.514,-0.26,-0.02,0.01
125.517,-0.17,-0.23,-0.05
125.522,-0.01,-0.39,-0.10
125.538,0.23,-0.50,-0.15
125.538,0.50,-0.57,-0.20
125.538,0.74,-0.67,-0.26
125.542,0.93,-0.76,-0.35
125.547,1.08,-0.79,-0.46
125.552,1.22,-0.73,-0.58
125.557,1.40,-0.56,-0.68
125.562,1.64,-0.31,-0.77
125.568,1.95,-0.03,-0.84
125.572,2.31,0.25,-0.88
125.578,2.69,0.47,-0.88
125.582,3.04,0.62,-0.81
125.587,3.36,0.72,-0.69
125.592,3.65,0.86,-0.53
125.597,3.87,0.99,-0.32
125.602,3.97,1.01,-0.06
125.607,3.97,0.89,0.19
125.615,3.94,0.71,0.42
125.618,3.90,0.53,0.58
125.622,3.86,0.36,0.74
125.638,3.84,0.25,0.87
125.638,3.86,0.23,0.96
125.639,3.90,0.31,1.03
125.643,3.94,0.44,1.09
125.647,3.96,0.66,1.15
125.653,3.98,0.98,1.22
125.657,4.01,1.40,1.30
125.662,4.08,1.91,1.36
125.668,4.19,2.42,1.36
125.672,4.32,2.70,1.29
125.678,4.42,2.52,1.17
125.682,4.46,1.80,1.02
125.687,4.37,0.67,0.89
125.692,4.15,-0.68,0.74
125.697,3.82,-2.07,0.59
125.702,3.44,-3.35,0.43
125.707,3.03,-4.19,0.27
125.716,2.63,-4.44,0.05
125.717,2.35,-4.36,-0.17
125.722,2.24,-4.10,-0.32
125.738,2.20,-3.61,-0.41
125.738,2.24,-3.08,-0.51
125.738,2.25,-2.74,-0.58
125.742,2.20,-2.70,-0.62
125.747,2.11,-2.86,-0.62
125.753,2.02,-2.76,-0.68
125.757,2.01,-2.35,-0.76
125.762,2.04,-1.77,-0.80
125.767,2.07,-1.24,-0.80
125.773,2.06,-1.02,-0.76
125.778,2.00,-0.89,-0.71
125.782,1.94,-0.71,-0.73
125.788,1.89,-0.48,-0.78
125.793,1.85,-0.18,-0.82
125.799,1.82,0.17,-0.83
125.804,1.78,0.50,-0.84
125.807,1.75,0.84,-0.85
125.824,1.74,1.19,-0.87
125.824,1.72,1.50,-0.88
125.824,1.69,1.82,-0.88
125.827,1.64,2.14,-0.89
125.836,1.57,2.39,-0.91
125.838,1.51,2.55,-0.90
125.842,1.46,2.57,-0.86
125.849,1.39,2.45,-0.78
125.852,1.30,2.28,-0.69
125.857,1.20,2.09,-0.62
125.863,1.08,1.88,-0.56
125.867,0.94,1.62,-0.48
125.872,0.76,1.34,-0.42
125.877,0.58,1.09,-0.36
125.883,0.39,0.89,-0.30
125.888,0.19,0.70,-0.22
125.893,-0.00,0.54,-0.14
125.898,-0.18,0.41,-0.06
125.904,-0.35,0.33,0.02
125.907,-0.52,0.30,0.08
125.915,-0.68,0.33,0.11
125.917,-0.82,0.43,0.12
125.922,-0.97,0.58,0.10
125.928,-1.14,0.73,0.05
125.936,-1.34,0.85,-0.04
125.937,-1.56,0.97,-0.16
125.942,-1.74,1.09,-0.27
125.957,-1.80,1.17,-0.35
125.958,-1.66,1.14,-0.38
125.959,-1.20,0.94,-0.33
125.980,-0.41,0.63,-0.23
125.980,0.44,0.64,-0.11
125.980,0.91,1.07,-0.03
125.980,0.95,1.38,0.00
125.982,0.80,1.27,-0.03
125.988,0.44,0.83,-0.12
125.993,-0.12,0.18,-0.27
125.998,-0.66,-0.47,-0.48
126.003,-0.94,-0.84,-0.72
126.008,-0.93,-0.87,-0.91
126.018,-0.73,-0.67,-0.99
126.018,-0.44,-0.37,-1.02
126.023,-0.11,-0.03,-1.01
126.028,0.23,0.38,-0.97
126.042,0.52,0.94,-0.94
126.043,0.71,1.57,-0.97
126.043,0.81,2.14,-1.03
126.063,0.87,2.52,-1.09
126.063,0.94,2.66,-1.13
126.063,1.02,2.55,-1.14
126.063,1.01,2.20,-1.09
126.068,0.78,1.68,-1.03
126.073,0.23,1.23,-0.97
126.078,-0.52,1.03,-0.78
126.084,-1.19,1.07,-0.42
126.089,-1.68,1.20,-0.17
126.093,-1.97,1.34,-0.08
126.105,-2.00,1.33,-0.06
126.106,-1.57,0.83,-0.13
126.108,-0.60,-0.32,-0.29
126.118,0.37,-1.52,-0.27
126.118,0.85,-2.08,0.04
126.123,0.90,-2.01,0.39
126.128,0.69,-1.66,0.57
126.144,0.39,-1.09,0.54
126.145,0.12,-0.27,0.44
126.145,-0.16,0.52,0.56
126.150,-0.56,0.82,1.03
126.154,-1.10,0.41,1.67
126.158,-1.70,-0.56,2.17
126.165,-2.30,-1.79,2.41
126.169,-2.80,-2.98,2.43
126.175,-3.14,-3.91,2.28
126.179,-3.28,-4.44,2.02
126.186,-3.25,-4.61,1.69
126.187,-3.12,-4.61,1.34
126.193,-2.95,-4.44,1.02
126.207,-2.80,-4.08,0.77
126.207,-2.72,-3.49,0.59
126.208,-2.72,-2.73,0.45
126.217,-2.79,-1.97,0.33
126.218,-2.92,-1.28,0.24
126.225,-3.06,-0.66,0.15
126.228,-3.22,-0.13,0.05
126.237,-3.37,0.31,0.01
126.238,-3.45,0.72,0.03
126.243,-3.41,0.97,0.03
126.248,-3.20,0.96,-0.04
126.253,-2.87,0.71,-0.14
126.258,-2.50,0.37,-0.23
126.263,-2.18,0.10,-0.31
126.268,-1.97,-0.06,-0.32
126.273,-1.86,-0.09,-0.24
126.278,-1.81,0.04,-0.12
126.283,-1.81,0.26,-0.04
126.288,-1.88,0.50,0.01
126.293,-2.00,0.74,0.04
126.300,-2.12,1.06,0.09
126.303,-2.18,1.45,0.15
126.308,-2.18,1.89,0.18
126.320,-2.14,2.32,0.18
126.320,-2.09,2.65,0.16
126.323,-2.03,2.83,0.16
126.328,-1.97,2.89,0.15
126.333,-1.91,2.85,0.11
126.338,-1.86,2.69,0.02
126.343,-1.84,2.42,-0.08
126.348,-1.89,2.06,-0.19
126.353,-1.97,1.66,-0.31
126.358,-2.09,1.22,-0.45
126.363,-2.23,0.74,-0.54
126.368,-2.36,0.23,-0.58
126.373,-2.44,-0.23,-0.58
126.378,-2.46,-0.59,-0.56
126.383,-2.43,-0.89,-0.51
126.388,-2.39,-1.17,-0.44
126.393,-2.32,-1.34,-0.35
126.400,-2.25,-1.42,-0.26
126.403,-2.19,-1.45,-0.19
126.408,-2.12,-1.43,-0.13
126.421,-2.05,-1.38,-0.04
126.421,-2.04,-1.38,0.06
126.423,-2.13,-1.39,0.11
126.428,-2.26,-1.24,0.14
126.433,-2.36,-0.89,0.17
126.438,-2.43,-0.39,0.24
126.443,-2.48,0.23,0.34
126.448,-2.52,0.89,0.43
126.453,-2.51,1.54,0.51
126.458,-2.38,2.13,0.54
126.464,-2.11,2.56,0.49
126.468,-1.75,2.71,0.40
126.473,-1.38,2.41,0.29
126.478,-1.12,1.62,0.16
126.483,-1.01,0.38,0.01
126.488,-1.04,-1.10,-0.14
126.493,-1.12,-2.56,-0.29
126.501,-1.13,-3.68,-0.41
126.503,-1.01,-4.32,-0.48
126.508,-0.78,-4.44,-0.48
126.521,-0.51,-4.12,-0.41
126.522,-0.26,-3.47,-0.28
126.523,-0.05,-2.66,-0.16
126.528,0.08,-1.80,-0.08
126.533,0.05,-1.02,-0.00
126.538,-0.08,-0.37,0.06
126.543,-0.24,0.13,0.10
126.548,-0.33,0.43,0.10
126.553,-0.35,0.45,0.09
126.558,-0.32,0.24,0.07
126.564,-0.27,-0.06,0.05
126.568,-0.20,-0.31,0.04
126.573,-0.10,-0.48,0.04
126.578,0.03,-0.56,0.05
126.583,0.16,-0.54,0.05
126.588,0.31,-0.47,0.03
126.593,0.48,-0.42,-0.02
126.601,0.68,-0.43,-0.10
126.604,0.85,-0.50,-0.21
126.608,1.00,-0.59,-0.34
126.620,1.15,-0.69,-0.47
126.620,1.32,-0.74,-0.59
126.623,1.54,-0.73,-0.70
126.628,1.85,-0.68,-0.79
126.633,2.21,-0.61,-0.87
126.638,2.58,-0.57,-0.91
126.643,2.91,-0.58,-0.93
126.648,3.19,-0.59,-0.93
126.654,3.45,-0.52,-0.89
126.658,3.71,-0.31,-0.79
126.663,3.96,-0.01,-0.61
126.668,4.18,0.28,-0.33
126.673,4.28,0.43,-0.01
126.678,4.24,0.38,0.27
126.683,4.11,0.25,0.45
126.688,3.98,0.21,0.57
126.694,3.87,0.27,0.69
126.701,3.80,0.42,0.79
126.704,3.79,0.57,0.88
126.708,3.81,0.70,0.95
126.720,3.81,0.85,0.99
126.720,3.80,1.02,1.00
126.723,3.76,1.29,1.00
126.728,3.77,1.81,1.02
126.734,3.86,2.46,1.05
126.738,4.05,2.90,1.03
126.744,4.26,2.84,0.97
126.749,4.35,2.14,0.88
126.753,4.27,0.97,0.78
126.758,4.02,-0.43,0.65
126.764,3.64,-1.81,0.49
126.768,3.19,-2.95,0.29
126.774,2.76,-3.65,0.06
126.778,2.42,-3.94,-0.14
126.783,2.22,-4.04,-0.27
126.788,2.11,-3.92,-0.34
126.793,2.10,-3.67,-0.40
126.801,2.13,-3.28,-0.45
126.803,2.16,-2.83,-0.44
126.808,2.14,-2.38,-0.43
126.814,2.07,-2.03,-0.44
126.821,1.98,-1.81,-0.46
126.823,1.86,-1.72,-0.51
126.828,1.75,-1.59,-0.59
126.834,1.71,-1.31,-0.60
126.838,1.70,-1.09,-0.58
126.843,1.68,-0.96,-0.60
126.849,1.67,-0.81,-0.66
126.854,1.65,-0.67,-0.68
126.858,1.61,-0.48,-0.69
126.864,1.59,-0.21,-0.71
126.868,1.58,0.09,-0.70
126.874,1.57,0.44,-0.70
126.878,1.58,0.85,-0.71
126.884,1.61,1.31,-0.71
126.888,1.65,1.74,-0.69
126.894,1.67,2.03,-0.68
126.902,1.64,2.10,-0.65
126.904,1.54,1.98,-0.60
126.908,1.39,1.77,-0.53
126.914,1.21,1.57,-0.44
126.921,1.04,1.45,-0.34
126.924,0.90,1.42,-0.26
126.928,0.74,1.41,-0.21
126.934,0.58,1.36,-0.14
126.939,0.40,1.29,-0.08
126.943,0.26,1.22,-0.02
126.948,0.15,1.16,0.03
126.954,0.05,1.07,0.09
126.959,-0.04,0.99,0.15
126.964,-0.12,0.96,0.20
126.969,-0.22,1.02,0.23
126.974,-0.36,1.12,0.24
126.979,-0.53,1.22,0.21
126.984,-0.72,1.30,0.15
126.989,-0.91,1.35,0.07
126.994,-1.10,1.36,-0.03
127.002,-1.25,1.34,-0.15
127.004,-1.34,1.37,-0.28
127.008,-1.31,1.43,-0.41
127.035,-1.09,1.44,-0.51
127.035,-0.50,1.28,-0.55
127.035,0.61,1.00,-0.59
127.036,1.80,1.10,-0.58
127.036,2.19,1.81,-0.45
127.039,1.79,2.47,-0.32
127.044,1.13,2.43,-0.28
127.049,0.44,1.69,-0.33
127.054,-0.18,0.70,-0.47
127.059,-0.63,-0.16,-0.65
127.064,-0.85,-0.75,-0.79
127.069,-0.86,-1.04,-0.85
127.074,-0.76,-1.05,-0.83
127.079,-0.58,-0.84,-0.77
127.084,-0.33,-0.45,-0.73
127.089,-0.01,0.13,-0.71
127.094,0.38,0.88,-0.74
127.103,0.84,1.65,-0.81
127.104,1.29,2.24,-0.91
127.111,1.57,2.48,-0.95
127.126,1.54,2.37,-0.89
127.127,1.14,2.00,-0.80
127.127,0.41,1.57,-0.74
127.129,-0.44,1.39,-0.54
127.138,-1.24,1.44,-0.28
127.140,-1.91,1.41,-0.11
127.144,-2.38,1.21,-0.03
127.152,-2.58,0.88,-0.03
127.155,-2.02,-0.09,-0.21
127.159,-0.54,-1.84,-0.39
127.165,0.63,-2.61,-0.09
127.169,1.04,-2.14,0.42
127.174,0.92,-1.36,0.77
127.178,0.49,-0.77,0.84
127.184,-0.05,-0.47,0.68
127.189,-0.53,-0.37,0.53
127.194,-0.90,-0.24,0.56
127.203,-1.28,-0.19,0.84
127.204,-1.71,-0.44,1.23
127.209,-2.12,-1.00,1.47
127.214,-2.49,-1.71,1.55
127.228,-2.77,-2.41,1.53
127.229,-2.94,-3.05,1.45
127.230,-3.00,-3.62,1.30
127.240,-2.98,-4.07,1.13
127.241,-2.90,-4.41,0.96
127.244,-2.79,-4.59,0.85
127.253,-2.69,-4.58,0.80
127.255,-2.57,-4.33,0.77
127.259,-2.45,-3.86,0.74
127.264,-2.33,-3.22,0.70
127.269,-2.19,-2.46,0.63
127.274,-2.04,-1.67,0.56
127.279,-1.93,-0.96,0.52
127.285,-1.91,-0.32,0.51
127.289,-1.97,0.25,0.56
127.294,-2.10,0.77,0.64
127.303,-2.37,1.27,0.69
127.304,-2.82,1.80,0.64
127.309,-3.41,2.55,0.48
127.314,-3.96,3.34,0.24
127.324,-4.23,3.76,0.02
127.325,-4.10,3.59,-0.10
127.329,-3.59,2.87,-0.12
127.334,-2.93,2.01,-0.08
127.339,-2.41,1.40,-0.07
127.344,-2.10,1.08,-0.12
127.349,-1.94,0.97,-0.17
127.354,-1.86,0.99,-0.21
127.359,-1.79,1.06,-0.21
127.364,-1.75,1.12,-0.20
127.369,-1.74,1.18,-0.18
127.374,-1.73,1.26,-0.18
127.379,-1.72,1.31,-0.19
127.384,-1.72,1.30,-0.22
127.389,-1.75,1.19,-0.27
127.394,-1.80,0.98,-0.31
127.399,-1.88,0.71,-0.37
127.404,-1.97,0.43,-0.43
127.409,-2.08,0.16,-0.47
127.414,-2.21,-0.10,-0.48
127.419,-2.35,-0.36,-0.47
127.424,-2.54,-0.67,-0.45
127.429,-2.74,-0.99,-0.38
127.438,-2.84,-1.14,-0.25
127.439,-2.78,-1.09,-0.08
127.444,-2.58,-0.91,0.10
127.450,-2.33,-0.72,0.27
127.454,-2.11,-0.60,0.39
127.459,-2.01,-0.56,0.48
127.464,-2.04,-0.61,0.55
127.469,-2.14,-0.63,0.59
127.474,-2.27,-0.54,0.58
127.479,-2.39,-0.37,0.56
127.484,-2.49,-0.11,0.54
127.489,-2.54,0.23,0.55
127.494,-2.52,0.64,0.55
127.504,-2.42,1.05,0.54
127.505,-2.25,1.42,0.51
127.509,-2.00,1.70,0.45
127.514,-1.67,1.80,0.35
127.529,-1.33,1.59,0.23
127.529,-1.07,0.96,0.11
127.529,-0.90,-0.03,-0.03
127.556,-0.79,-1.19,-0.16
127.556,-0.68,-2.25,-0.27
127.557,-0.56,-2.98,-0.33
127.557,-0.43,-3.31,-0.36
127.557,-0.31,-3.29,-0.33
127.559,-0.21,-2.97,-0.25
127.564,-0.17,-2.38,-0.19
127.569,-0.17,-1.69,-0.12
127.574,-0.24,-1.06,-0.03
127.579,-0.33,-0.52,0.02
127.584,-0.41,-0.13,0.06
127.589,-0.49,0.04,0.11
127.594,-0.57,0.05,0.14
127.600,-0.60,-0.03,0.14
127.604,-0.57,-0.15,0.11
127.609,-0.51,-0.24,0.06
127.614,-0.41,-0.27,0.01
