time,wx,wy,wz
31.328,-0.00,-0.00,0.01
31.342,-0.00,-0.00,0.01
31.342,-0.00,-0.00,0.01
31.343,-0.00,0.00,0.01
31.348,-0.00,0.00,0.00
31.354,-0.00,0.00,0.00
31.358,-0.00,-0.00,0.00
31.363,-0.00,-0.00,0.00
31.368,-0.00,-0.00,0.00
31.373,-0.00,-0.00,0.00
31.378,-0.01,-0.00,0.00
31.384,-0.01,-0.00,-0.00
31.388,-0.00,-0.00,-0.00
31.392,-0.01,0.00,-0.01
31.398,-0.01,0.00,-0.01
31.404,-0.01,0.01,-0.01
31.408,-0.01,0.01,-0.01
31.413,-0.00,0.01,-0.01
31.428,-0.01,0.00,-0.01
31.429,-0.00,0.00,-0.01
31.429,-0.00,0.00,-0.01
31.442,-0.00,0.00,-0.01
31.443,-0.00,0.00,-0.01
31.443,-0.00,-0.00,-0.01
31.448,-0.00,-0.00,-0.01
31.454,-0.00,-0.00,-0.01
31.458,-0.01,-0.00,-0.01
31.462,-0.01,-0.00,-0.01
31.467,-0.01,-0.00,-0.01
31.473,-0.01,-0.01,-0.00
31.478,-0.00,-0.01,-0.00
31.483,-0.01,-0.00,-0.00
31.488,-0.00,-0.01,-0.00
31.493,-0.00,-0.01,-0.00
31.498,-0.00,-0.00,0.00
31.504,0.00,-0.00,0.00
31.508,-0.00,0.00,0.00
31.513,-0.00,0.00,0.00
31.528,0.00,0.00,0.00
31.529,0.01,0.00,0.00
31.529,0.00,0.00,0.00
31.542,0.01,0.00,0.00
31.543,0.01,0.00,0.00
31.543,0.01,0.00,0.00
31.548,0.01,-0.00,-0.00
31.553,0.01,-0.01,-0.00
31.557,0.01,-0.01,-0.00
31.563,0.01,-0.01,-0.00
31.567,0.01,-0.01,-0.01
31.573,0.01,-0.01,-0.01
31.577,0.01,-0.01,-0.01
31.583,0.01,-0.01,-0.01
31.588,0.01,-0.01,-0.01
31.592,0.01,-0.01,-0.01
31.597,0.01,-0.01,-0.01
31.603,0.01,-0.01,-0.01
31.608,0.01,-0.01,-0.01
31.613,0.01,-0.00,-0.01
31.628,0.01,-0.00,-0.01
31.629,0.01,-0.01,-0.01
31.629,0.01,-0.01,-0.01
31.634,0.01,-0.01,-0.01
31.641,0.00,-0.01,-0.00
31.643,0.00,-0.01,-0.00
31.648,0.00,-0.01,-0.00
31.654,0.00,-0.01,-0.00
31.658,0.00,-0.01,-0.00
31.663,0.00,-0.01,-0.00
31.669,-0.00,-0.01,-0.00
31.673,-0.00,-0.01,-0.00
31.678,-0.00,-0.01,0.00
31.685,-0.00,-0.01,-0.00
31.688,-0.00,-0.01,-0.00
31.693,-0.00,-0.01,-0.00
31.698,-0.00,-0.01,-0.00
31.704,-0.01,-0.01,0.00
31.709,-0.00,-0.00,-0.00
31.714,-0.01,-0.00,-0.00
31.729,-0.01,-0.00,0.00
31.730,-0.01,0.00,-0.00
31.730,-0.01,0.00,0.00
31.734,-0.01,0.00,0.00
31.744,-0.01,-0.00,0.00
31.745,-0.01,-0.00,0.00
31.748,-0.01,0.00,0.00
31.757,-0.01,0.00,0.00
31.759,-0.01,0.00,0.00
31.763,-0.01,0.00,0.00
31.769,-0.01,0.00,0.00
31.774,-0.00,0.01,0.00
31.779,-0.01,0.01,0.00
31.783,-0.00,0.01,0.00
31.789,-0.00,0.01,0.00
31.793,-0.00,0.01,0.00
31.798,-0.00,0.01,0.00
31.804,-0.00,0.01,0.00
31.809,0.00,0.01,0.00
31.814,0.00,0.01,-0.00
31.819,0.00,0.01,-0.00
31.824,0.01,0.01,0.00
31.829,0.01,0.01,0.00
31.834,0.00,0.01,0.00
31.846,0.00,0.01,-0.00
31.847,0.00,0.01,-0.00
31.849,0.00,0.00,-0.00
31.864,0.00,0.01,-0.00
31.864,-0.00,0.01,-0.00
31.865,0.00,0.01,-0.00
31.881,0.00,0.00,-0.00
31.882,0.00,0.01,-0.01
31.882,-0.00,0.00,-0.00
31.884,0.00,0.00,-0.00
31.904,0.00,0.00,-0.00
31.904,0.00,0.00,-0.00
31.905,0.00,0.00,-0.00
31.905,0.00,0.00,0.00
31.909,0.00,0.00,0.00
31.914,0.00,0.00,0.00
31.919,0.00,0.00,0.00
31.924,0.00,0.00,0.00
31.929,0.00,0.00,0.00
31.934,0.00,0.00,0.00
31.945,0.01,-0.00,0.00
31.947,0.01,0.00,0.00
31.948,0.01,-0.00,0.00
31.960,0.01,-0.00,0.00
31.961,0.01,-0.00,0.00
31.963,0.01,-0.00,0.00
31.973,0.01,-0.00,0.00
31.974,0.01,-0.00,0.00
31.978,0.01,-0.00,0.00
31.984,0.01,-0.00,0.00
31.989,0.00,-0.00,0.00
31.993,0.00,0.00,0.00
31.998,-0.00,0.00,0.00
32.003,-0.01,0.00,0.00
32.008,-0.01,0.00,0.00
32.013,-0.01,0.00,0.00
32.020,-0.01,-0.00,0.00
32.024,-0.01,-0.00,0.00
32.029,-0.00,-0.01,-0.00
32.033,-0.00,-0.01,-0.00
32.039,-0.00,-0.01,-0.00
32.044,-0.00,-0.01,-0.00
32.049,-0.00,-0.00,-0.00
32.063,-0.00,-0.00,-0.00
32.064,-0.00,-0.00,-0.00
32.064,-0.00,-0.00,-0.00
32.076,-0.00,-0.00,-0.00
32.077,-0.00,-0.00,-0.00
32.079,-0.00,-0.00,-0.00
32.083,-0.00,-0.00,-0.00
32.089,-0.01,-0.00,-0.00
32.094,-0.01,-0.01,-0.00
32.099,-0.01,-0.00,-0.01
32.103,-0.01,-0.00,-0.01
32.108,-0.01,-0.00,-0.01
32.114,-0.01,-0.00,-0.01
32.120,-0.01,0.01,-0.01
32.124,-0.01,0.01,-0.01
32.129,-0.01,0.00,-0.01
32.134,-0.01,0.00,-0.01
32.146,-0.00,0.00,-0.00
32.147,-0.00,0.00,-0.00
32.148,-0.00,0.00,0.00
32.163,-0.00,-0.00,-0.00
32.164,-0.00,-0.00,-0.00
32.165,-0.00,-0.00,0.00
32.174,-0.00,-0.00,0.00
32.175,-0.01,-0.00,-0.00
32.179,-0.01,-0.01,-0.00
32.183,-0.01,-0.01,0.00
32.188,-0.01,-0.01,0.00
32.193,-0.01,-0.01,0.00
32.198,-0.01,-0.00,0.00
32.203,-0.00,-0.00,0.01
32.208,-0.01,-0.00,0.01
32.213,-0.01,-0.00,0.01
32.220,-0.00,-0.00,0.01
32.225,-0.00,-0.00,0.01
32.229,-0.00,0.00,0.01
32.234,-0.00,0.00,0.00
32.239,-0.00,0.00,0.00
32.244,0.00,-0.00,0.01
32.249,-0.00,-0.00,0.01
32.263,-0.00,-0.00,0.00
32.264,0.00,-0.00,0.00
32.264,0.00,-0.00,0.00
32.277,0.00,-0.01,0.00
32.278,-0.00,-0.00,0.00
32.279,0.00,-0.00,0.00
32.284,0.00,-0.00,0.00
32.295,0.00,-0.00,0.00
32.296,0.00,-0.00,-0.00
32.299,0.00,-0.00,-0.00
32.314,0.00,0.00,-0.00
32.315,0.00,-0.00,-0.01
32.315,0.00,0.00,-0.01
32.333,0.00,0.00,-0.01
32.334,0.00,-0.00,-0.01
32.334,0.01,-0.00,-0.01
32.335,0.00,0.00,-0.01
32.348,0.00,-0.00,-0.01
32.348,0.01,-0.00,-0.01
32.349,0.01,-0.01,-0.01
32.354,0.01,-0.01,-0.01
32.359,0.01,-0.01,-0.01
32.364,0.01,-0.00,-0.01
32.369,0.01,-0.00,-0.01
32.374,0.01,-0.00,-0.01
32.379,0.01,-0.00,-0.01
32.384,0.01,-0.00,-0.01
32.389,0.01,-0.00,-0.01
32.393,0.01,-0.00,-0.01
32.399,0.01,0.00,-0.01
32.404,0.01,0.00,-0.01
32.409,0.01,-0.00,-0.01
32.414,0.01,-0.00,-0.01
32.419,0.01,-0.00,-0.01
32.425,0.01,-0.00,-0.00
32.429,0.00,-0.01,-0.00
32.433,0.00,-0.01,-0.01
32.446,0.00,-0.00,-0.00
32.447,0.00,-0.00,-0.00
32.451,0.00,-0.01,-0.00
32.464,0.00,-0.01,-0.00
32.465,0.00,-0.00,-0.00
32.466,0.00,-0.00,-0.00
32.469,0.00,-0.00,-0.00
32.477,-0.00,-0.00,0.00
32.479,0.00,-0.00,0.00
32.484,0.00,-0.00,0.00
32.489,0.00,-0.00,-0.00
32.493,0.00,-0.00,-0.00
32.499,0.00,-0.00,-0.00
32.504,0.00,0.00,0.00
32.508,0.00,0.00,0.00
32.513,0.00,0.00,0.00
32.519,0.00,0.00,0.00
32.524,-0.00,-0.00,0.00
32.529,-0.00,0.00,0.00
32.534,0.00,0.00,0.00
32.548,-0.00,0.00,0.00
32.548,-0.00,0.00,0.00
32.549,-0.00,0.01,0.00
32.565,-0.00,0.00,0.00
32.566,-0.00,0.00,0.00
32.566,0.00,0.00,-0.00
32.569,0.00,0.01,-0.00
32.577,0.00,0.01,0.00
32.580,0.00,0.00,-0.00
32.584,0.00,0.00,-0.00
32.589,0.00,0.00,-0.00
32.594,0.00,0.00,-0.00
32.599,0.00,0.00,-0.00
32.604,0.00,0.00,-0.00
32.608,0.00,0.00,-0.00
32.613,0.00,0.00,-0.00
32.621,0.01,0.00,-0.00
32.624,0.00,0.00,-0.00
32.629,0.00,0.00,-0.00
32.634,0.01,0.00,-0.00
32.639,0.01,0.00,-0.00
32.644,0.01,0.00,-0.00
32.650,0.00,0.01,0.00
32.665,0.00,0.01,0.00
32.666,0.00,0.00,0.00
32.666,0.00,0.00,0.00
32.680,0.01,0.00,0.00
32.681,0.01,0.00,0.00
32.682,0.01,0.00,0.00
32.684,0.01,0.00,0.00
32.698,0.00,-0.00,0.00
32.699,0.00,-0.00,-0.00
32.699,0.01,-0.00,-0.00
32.717,0.00,-0.00,0.00
32.718,0.00,-0.00,0.00
32.719,0.00,0.00,0.00
32.719,0.00,-0.00,0.00
32.736,0.00,-0.00,-0.00
32.737,0.00,-0.00,0.00
32.737,-0.00,-0.00,0.00
32.739,0.00,-0.00,0.00
32.744,-0.00,0.00,0.00
32.749,-0.00,0.00,0.00
32.764,-0.00,0.00,0.00
32.765,-0.00,-0.00,0.00
32.765,-0.01,0.00,0.00
32.769,-0.01,0.00,0.00
32.778,-0.01,-0.00,0.00
32.779,-0.00,-0.00,0.00
32.784,-0.00,-0.00,0.00
32.790,-0.00,-0.01,0.00
32.794,-0.00,-0.01,-0.00
32.799,-0.00,-0.00,0.00
32.805,-0.00,-0.00,0.00
32.809,-0.00,-0.01,0.00
32.814,-0.00,-0.00,0.00
32.819,-0.00,-0.00,0.00
32.824,-0.00,-0.00,0.01
32.829,-0.00,-0.00,0.01
32.834,-0.00,-0.00,0.01
32.843,-0.00,-0.00,0.01
32.844,-0.00,-0.00,0.01
32.849,-0.01,-0.00,0.00
32.858,-0.01,-0.00,0.00
32.860,-0.01,-0.00,0.00
32.864,-0.01,-0.00,-0.00
32.869,-0.01,-0.00,-0.01
32.874,-0.01,-0.00,-0.01
32.879,-0.01,0.00,-0.01
32.885,-0.01,0.01,-0.01
32.890,-0.00,0.00,-0.01
32.895,-0.00,0.00,-0.01
32.900,-0.00,0.00,-0.01
32.906,-0.00,0.00,-0.01
32.910,-0.00,-0.00,-0.00
32.914,-0.00,-0.00,-0.00
32.920,-0.00,-0.00,-0.00
32.924,-0.01,-0.00,-0.00
32.930,-0.01,-0.00,-0.00
32.934,-0.01,-0.00,-0.00
32.948,-0.01,0.00,0.00
32.949,-0.01,-0.00,0.00
32.949,-0.01,-0.00,0.00
32.964,-0.01,-0.00,0.00
32.964,-0.01,-0.00,0.00
32.965,-0.01,-0.00,0.00
32.969,-0.01,0.00,0.00
32.976,-0.01,0.00,0.00
32.980,-0.01,0.00,0.00
32.984,-0.01,0.00,0.00
32.989,-0.00,0.00,0.01
32.994,-0.00,0.00,0.00
32.999,0.00,0.00,0.00
33.005,0.00,0.00,0.00
33.009,0.00,0.00,0.00
33.014,0.00,-0.00,0.00
33.019,0.01,-0.00,0.00
33.024,0.00,-0.00,0.00
33.031,0.01,0.00,0.00
33.034,0.01,0.00,0.00
33.048,0.01,0.00,0.00
33.049,0.01,0.00,0.00
33.049,0.01,0.00,0.00
33.063,0.01,0.01,-0.00
33.064,0.01,0.00,0.00
33.065,0.01,0.00,0.00
33.069,0.01,0.01,0.00
33.081,0.01,0.01,0.00
33.082,0.01,0.00,0.00
33.084,0.01,0.00,0.00
33.100,0.01,0.00,-0.00
33.101,0.01,0.00,-0.00
33.101,0.01,0.00,-0.00
33.119,0.01,0.00,0.00
33.120,0.01,0.00,-0.00
33.121,0.01,-0.00,-0.00
33.121,0.01,-0.00,-0.00
33.125,0.01,-0.00,-0.00
33.129,0.00,0.00,-0.00
33.134,0.00,-0.00,-0.00
33.149,0.00,-0.00,-0.00
33.150,0.00,0.00,-0.00
33.151,0.00,0.00,-0.01
33.154,0.00,0.00,-0.00
33.163,0.00,0.00,-0.00
33.164,0.00,0.00,-0.00
33.169,-0.00,0.00,-0.00
33.175,-0.00,0.00,-0.00
33.179,-0.00,0.00,-0.00
33.184,-0.01,0.00,-0.00
33.188,-0.00,0.01,-0.00
33.194,-0.00,0.00,-0.00
33.199,-0.01,0.01,-0.00
33.205,-0.00,0.00,0.00
33.209,-0.00,0.01,-0.00
33.214,-0.00,0.00,-0.00
33.219,-0.00,0.00,-0.00
33.224,-0.00,0.00,-0.00
33.229,-0.00,0.00,-0.00
33.234,-0.00,-0.00,-0.00
33.249,-0.00,-0.00,-0.00
33.250,-0.00,-0.00,-0.00
33.250,0.00,0.00,-0.00
33.266,-0.00,0.00,-0.00
33.266,-0.00,-0.00,-0.00
33.267,0.00,-0.00,-0.00
33.269,0.00,-0.00,-0.00
33.278,0.01,-0.00,-0.00
33.280,0.01,-0.00,-0.00
33.284,0.01,-0.00,-0.01
33.291,0.01,-0.00,-0.01
33.295,0.01,-0.01,-0.01
33.300,0.01,-0.01,-0.00
33.306,0.01,-0.01,-0.00
33.310,0.01,-0.00,-0.00
33.315,0.01,-0.00,-0.00
33.320,0.01,-0.01,-0.00
33.325,0.01,-0.01,-0.00
33.329,0.01,-0.01,0.00
33.334,0.01,-0.01,0.00
33.348,0.00,-0.01,0.00
33.349,0.00,-0.01,0.00
33.350,0.00,-0.01,0.00
33.355,0.00,-0.01,0.00
33.362,0.00,-0.01,0.00
33.364,-0.00,-0.01,0.00
33.369,-0.00,-0.01,0.00
33.375,-0.00,-0.01,0.00
33.380,-0.01,-0.01,0.00
33.384,-0.01,-0.01,0.00
33.389,-0.00,-0.01,0.00
33.394,-0.01,-0.01,0.00
33.399,-0.01,-0.01,0.00
33.406,-0.01,-0.01,0.00
33.409,-0.01,-0.01,0.00
33.414,-0.01,-0.01,0.00
33.419,-0.01,-0.01,-0.00
33.425,-0.01,-0.01,-0.00
33.429,-0.01,-0.01,-0.00
33.434,-0.01,-0.01,-0.00
33.449,-0.01,-0.01,-0.00
33.451,-0.00,-0.01,-0.00
33.451,-0.00,-0.01,-0.00
33.455,-0.00,-0.01,-0.00
33.467,-0.00,-0.00,-0.00
33.468,-0.00,-0.01,-0.00
33.469,-0.00,-0.00,-0.00
33.482,-0.00,-0.00,-0.00
33.483,0.00,-0.00,-0.00
33.485,0.00,0.00,0.00
33.496,0.00,0.00,-0.00
33.497,0.00,0.01,-0.00
33.501,0.00,0.01,-0.00
33.505,0.00,0.00,0.00
33.509,0.01,0.00,0.00
33.514,0.01,0.01,-0.00
33.519,0.00,0.01,-0.00
33.524,0.00,0.01,-0.00
33.529,0.01,0.01,-0.00
33.534,0.01,0.01,-0.00
33.546,0.01,0.01,-0.00
33.546,0.01,0.01,0.00
33.549,0.01,0.01,-0.00
33.555,0.00,0.01,-0.00
33.560,-0.00,0.01,-0.00
33.564,-0.00,0.01,0.00
33.569,-0.00,0.01,0.00
33.575,-0.00,0.01,0.00
33.579,-0.00,0.02,0.00
33.585,0.00,0.01,0.00
33.590,0.00,0.01,0.00
33.595,0.00,0.01,0.00
33.599,0.01,0.01,0.00
33.605,0.01,0.01,0.00
33.610,0.01,0.01,0.00
33.615,0.01,0.01,0.01
33.620,0.01,0.01,0.01
33.625,0.01,0.01,0.01
33.630,0.01,0.02,0.01
33.635,0.01,0.02,0.01
33.650,0.01,0.01,0.01
33.651,0.01,0.01,0.01
33.651,0.00,0.01,0.01
33.665,0.00,0.01,0.01
33.666,-0.00,0.01,0.01
33.666,-0.00,0.01,0.00
33.670,0.00,0.01,-0.00
33.678,-0.00,0.01,-0.00
33.680,-0.00,0.01,-0.01
33.684,-0.00,0.01,-0.01
33.690,-0.00,0.01,-0.01
33.694,-0.00,0.01,-0.01
33.699,-0.00,0.01,-0.01
33.704,-0.00,0.00,-0.00
33.709,-0.00,0.00,-0.00
33.714,-0.00,0.00,-0.01
33.719,-0.01,0.00,-0.00
33.724,-0.01,-0.00,-0.00
33.729,-0.01,0.00,-0.00
33.734,-0.01,-0.00,-0.00
33.744,-0.02,-0.01,-0.00
33.744,-0.02,-0.00,-0.00
33.749,-0.02,0.00,-0.00
33.754,-0.02,-0.00,-0.00
33.759,-0.02,-0.01,0.00
33.764,-0.02,-0.00,0.00
33.769,-0.02,-0.01,0.00
33.774,-0.02,-0.01,0.00
33.779,-0.01,-0.00,0.00
33.784,-0.01,-0.00,0.00
33.790,-0.01,-0.00,0.00
33.795,-0.01,-0.00,0.00
33.800,-0.01,-0.00,-0.00
33.804,-0.01,-0.00,-0.00
33.810,-0.00,-0.01,-0.00
33.815,-0.00,-0.01,-0.00
33.820,-0.00,-0.01,-0.00
33.825,-0.00,-0.01,-0.00
33.830,-0.00,-0.01,-0.00
33.835,-0.00,-0.01,-0.00
33.851,-0.00,-0.00,-0.00
33.852,-0.00,-0.01,0.00
33.852,-0.00,-0.00,0.00
33.866,0.00,-0.01,0.00
33.867,0.00,-0.01,-0.00
33.867,0.01,-0.00,0.00
33.869,0.01,-0.00,0.00
33.879,0.01,-0.00,-0.00
33.880,0.01,-0.00,0.00
33.885,0.00,-0.00,0.00
33.892,0.01,0.00,0.00
33.896,0.01,-0.00,0.00
33.900,0.01,-0.00,0.00
33.904,0.01,-0.00,0.00
33.910,0.01,-0.00,0.00
33.915,0.01,-0.00,0.00
33.919,0.01,-0.00,-0.00
33.925,0.01,-0.00,-0.00
33.929,0.01,-0.00,0.00
33.934,0.01,-0.00,-0.00
33.949,0.01,-0.00,-0.00
33.950,0.01,-0.00,-0.00
33.950,0.01,-0.00,-0.00
33.955,0.00,-0.00,-0.00
33.966,0.00,-0.00,-0.00
33.968,0.00,-0.00,-0.00
33.970,0.00,-0.00,-0.00
33.979,0.01,0.00,-0.01
33.980,0.00,0.00,-0.00
33.984,0.00,-0.00,-0.00
33.989,0.00,0.00,-0.00
33.994,0.00,0.00,-0.00
33.999,0.00,0.00,-0.00
34.004,0.00,0.00,-0.00
34.010,0.00,0.00,-0.00
34.014,0.00,-0.00,-0.00
34.019,0.00,-0.00,-0.00
34.025,0.00,0.00,-0.00
34.030,0.00,0.00,-0.00
34.035,0.00,0.00,-0.00
34.042,0.00,0.00,-0.00
34.046,0.00,0.00,-0.00
34.050,0.01,0.00,-0.00
34.055,0.00,0.00,-0.00
34.067,0.00,0.00,-0.00
34.068,0.00,0.00,-0.00
34.070,0.00,0.00,-0.00
34.081,0.00,0.00,-0.00
34.082,0.00,0.00,-0.00
34.085,0.00,0.00,-0.00
34.099,0.00,0.00,-0.00
34.100,-0.00,-0.00,-0.00
34.101,0.00,-0.00,-0.00
34.105,0.00,0.00,-0.00
34.118,0.00,0.00,-0.00
34.119,0.00,0.00,-0.01
34.120,0.00,0.00,-0.01
34.138,0.00,0.00,-0.01
34.139,-0.00,0.00,-0.00
34.140,0.00,0.00,-0.00
34.142,-0.00,0.00,-0.00
34.146,0.00,-0.00,-0.00
34.150,-0.00,0.00,-0.00
34.155,-0.00,0.00,0.00
34.168,-0.00,0.00,-0.00
34.169,0.00,0.00,0.00
34.170,0.00,-0.00,0.00
34.174,-0.00,-0.00,0.00
34.180,0.00,-0.00,0.00
34.185,-0.00,-0.00,0.00
34.192,-0.00,-0.00,0.00
34.195,-0.00,-0.00,0.00
34.200,0.00,-0.00,0.00
34.205,-0.00,-0.00,0.00
34.210,-0.00,-0.00,0.00
34.215,0.00,-0.01,-0.00
34.219,-0.00,-0.00,0.00
34.226,-0.00,0.00,0.00
34.230,-0.00,-0.00,0.00
34.234,-0.00,-0.00,0.00
34.246,-0.00,0.00,0.00
34.246,0.00,-0.00,0.00
34.251,-0.00,-0.00,0.00
34.255,-0.00,0.00,0.00
34.269,0.00,0.00,0.00
34.270,0.00,-0.00,0.00
34.271,0.00,-0.00,0.00
34.283,-0.00,0.00,-0.00
34.284,0.00,-0.00,0.00
34.285,-0.00,0.00,0.00
34.291,-0.00,-0.00,-0.00
34.295,-0.00,-0.00,-0.00
34.300,-0.00,-0.00,-0.00
34.305,-0.00,0.00,-0.00
34.310,0.00,-0.00,-0.00
34.315,0.00,-0.00,-0.01
34.320,-0.00,-0.00,-0.00
34.326,-0.00,0.00,-0.00
34.331,-0.00,0.00,-0.00
34.335,-0.01,0.00,-0.00
34.341,-0.01,0.00,-0.00
34.353,-0.00,0.00,-0.00
34.354,-0.01,0.00,0.00
34.355,-0.01,0.00,-0.00
34.368,-0.01,-0.00,0.00
34.369,-0.00,-0.01,-0.00
34.370,-0.00,-0.01,-0.00
34.381,0.00,-0.01,-0.01
34.381,0.00,-0.00,-0.00
34.385,0.00,-0.00,-0.00
34.390,0.00,-0.00,0.00
34.395,0.00,-0.00,0.00
34.400,0.00,0.00,0.00
34.405,0.00,0.00,0.00
34.410,0.00,0.00,0.00
34.415,0.00,0.00,0.00
34.420,0.00,0.00,0.01
34.426,-0.00,0.00,0.01
34.430,-0.00,-0.00,0.01
34.436,-0.00,-0.00,0.01
34.442,-0.01,-0.00,0.01
34.445,-0.01,-0.00,0.00
34.451,-0.01,-0.00,0.00
34.455,-0.01,0.00,-0.00
34.469,-0.01,0.00,0.00
34.470,-0.01,0.01,0.00
34.471,-0.01,0.01,-0.00
34.485,-0.01,0.00,-0.00
34.486,-0.00,0.00,0.00
34.487,-0.00,0.00,0.00
34.491,-0.00,0.00,0.00
34.497,-0.00,0.00,0.00
34.500,-0.00,0.00,0.01
34.505,-0.00,-0.00,0.01
34.509,-0.00,-0.00,0.01
34.515,-0.01,-0.00,0.01
34.520,-0.01,-0.01,0.01
34.526,-0.01,-0.00,0.01
34.530,-0.01,-0.00,0.01
34.535,-0.01,-0.00,0.01
34.540,-0.00,-0.01,0.01
34.553,-0.00,-0.00,0.01
34.554,-0.00,-0.00,0.01
34.556,-0.00,0.00,0.01
34.566,0.00,0.00,0.01
34.566,-0.00,0.00,0.01
34.570,-0.00,0.00,0.01
34.581,0.00,0.00,0.01
34.582,0.00,0.01,0.01
34.588,0.00,0.00,0.01
34.590,0.01,0.00,0.01
34.595,0.01,0.00,0.00
34.601,0.01,0.00,0.00
34.605,0.00,0.00,-0.00
34.610,0.00,0.00,-0.00
34.615,0.00,-0.00,-0.00
34.620,0.01,0.00,-0.00
34.626,0.01,-0.00,-0.00
34.630,0.01,0.00,-0.00
34.635,0.00,-0.00,-0.00
34.641,0.00,0.00,-0.00
34.646,0.00,0.01,-0.00
34.650,0.00,0.01,-0.00
34.655,0.01,0.01,-0.01
34.669,0.01,0.01,-0.00
34.670,0.01,0.01,-0.00
34.670,0.01,0.01,-0.01
34.684,0.01,0.00,-0.01
34.685,0.01,0.01,-0.00
34.685,0.01,0.00,-0.00
34.691,0.01,0.00,-0.00
34.697,0.01,0.00,-0.00
34.701,0.01,-0.00,-0.00
34.706,0.00,-0.00,0.00
34.711,0.01,-0.00,-0.00
34.715,0.01,0.00,-0.00
34.721,0.01,-0.00,0.00
34.726,0.01,-0.00,0.00
34.731,0.00,0.00,0.00
34.735,0.00,0.00,0.00
34.741,0.00,-0.00,0.00
34.745,0.00,-0.00,0.00
34.752,-0.00,-0.00,0.00
34.755,-0.00,-0.00,0.00
34.769,-0.00,0.00,0.00
34.769,-0.00,-0.00,0.00
34.770,-0.00,-0.00,0.00
34.784,-0.01,-0.00,0.01
34.784,-0.01,-0.00,0.01
34.785,-0.01,-0.00,0.01
34.790,-0.01,-0.00,0.01
34.797,-0.01,-0.00,0.01
34.801,-0.01,-0.00,0.01
34.805,-0.01,-0.00,0.01
34.811,-0.01,-0.00,0.01
34.816,-0.01,-0.00,0.01
34.821,-0.01,-0.00,0.01
34.827,-0.01,-0.00,0.01
34.831,-0.01,-0.00,0.01
34.836,-0.01,-0.00,0.01
34.840,-0.01,-0.00,0.01
34.846,-0.01,-0.00,0.01
34.852,-0.00,-0.00,0.01
34.855,-0.01,0.00,0.01
34.869,-0.00,0.00,0.01
34.870,-0.00,0.00,0.01
34.871,-0.00,0.00,0.01
34.885,-0.00,0.00,0.01
34.886,-0.00,0.00,0.01
34.886,-0.00,0.01,0.01
34.891,-0.00,0.00,0.01
34.898,-0.00,0.01,0.01
34.901,-0.00,0.01,0.01
34.905,-0.00,0.01,0.01
34.911,0.00,0.01,0.01
34.915,-0.00,0.01,0.01
34.920,-0.00,0.01,0.00
34.927,0.00,0.01,0.00
34.930,0.00,0.01,0.00
34.935,0.00,0.01,0.00
34.940,0.00,0.01,0.00
34.946,0.00,0.01,0.00
34.951,0.01,0.01,0.00
34.956,0.00,0.01,0.00
34.970,0.00,0.01,0.00
34.972,0.00,0.01,0.00
34.972,0.00,0.01,0.00
34.987,0.00,0.01,0.00
34.987,0.00,0.01,0.00
34.988,0.01,0.01,0.01
34.990,0.01,0.01,0.00
34.999,0.00,0.01,0.00
35.001,0.00,0.00,0.00
35.005,0.00,0.00,0.00
35.011,0.00,0.01,0.00
35.015,0.00,0.00,0.00
35.020,0.00,0.01,0.00
35.026,-0.00,0.00,0.00
35.030,-0.00,0.00,0.00
35.035,-0.00,0.01,0.00
35.041,-0.00,0.01,0.00
35.053,-0.00,0.01,0.00
35.054,-0.00,0.01,0.00
35.055,-0.00,0.01,0.00
35.070,-0.01,0.01,0.00
35.071,-0.01,0.01,0.01
35.071,-0.01,0.01,0.01
35.082,-0.01,0.01,0.00
35.082,-0.01,0.01,0.00
35.085,-0.01,0.01,0.00
35.090,-0.01,0.01,0.00
35.096,-0.00,0.00,0.00
35.101,-0.00,0.00,0.00
35.105,-0.00,-0.00,0.00
35.111,0.00,-0.00,0.00
35.115,0.01,0.00,0.00
35.120,0.01,-0.00,0.00
35.128,0.01,-0.00,0.00
35.130,0.01,0.00,0.00
35.136,0.01,0.01,0.00
35.141,0.02,0.01,0.00
35.146,0.02,0.01,0.00
35.151,0.02,0.01,0.00
35.156,0.02,0.01,0.00
35.170,0.02,0.01,0.00
35.171,0.01,0.01,0.01
35.171,0.01,0.00,0.01
35.176,0.01,0.00,0.01
35.188,0.01,-0.00,0.01
35.189,0.01,-0.00,0.00
35.190,0.01,-0.01,0.00
35.200,0.01,-0.01,0.00
35.201,0.01,-0.00,-0.00
35.205,0.00,-0.00,0.00
35.211,0.00,-0.00,0.00
35.215,0.00,-0.00,0.00
35.220,-0.00,-0.00,0.00
35.226,-0.00,-0.00,0.00
35.231,-0.00,-0.00,0.00
35.235,-0.00,-0.00,0.01
35.240,-0.01,-0.01,0.01
35.255,-0.01,-0.01,0.01
35.256,-0.01,-0.01,0.01
35.256,-0.01,-0.01,0.01
35.270,-0.02,-0.02,0.01
35.271,-0.02,-0.02,0.01
35.272,-0.02,-0.02,0.01
35.276,-0.02,-0.02,0.01
35.282,-0.02,-0.02,0.01
35.285,-0.02,-0.01,0.02
35.290,-0.02,-0.01,0.02
35.296,-0.03,-0.01,0.01
35.301,-0.03,-0.01,0.02
35.305,-0.03,-0.00,0.02
35.311,-0.03,-0.01,0.02
35.316,-0.03,-0.01,0.02
35.320,-0.03,-0.01,0.02
35.326,-0.03,-0.01,0.01
