time,wx,wy,wz
3.858,1.49,-1.77,-0.49
3.858,1.69,-2.13,-0.63
3.861,1.90,-2.58,-0.83
3.866,2.07,-2.98,-1.07
3.871,2.16,-3.28,-1.31
3.876,2.18,-3.45,-1.54
3.881,2.14,-3.47,-1.70
3.887,2.08,-3.40,-1.81
3.891,2.06,-3.24,-1.88
3.896,2.09,-3.00,-1.92
3.902,2.17,-2.74,-1.95
3.906,2.28,-2.48,-1.97
3.911,2.36,-2.15,-1.96
3.918,2.44,-1.62,-1.90
3.922,2.44,-0.98,-1.73
3.926,2.31,-0.31,-1.48
3.931,2.08,0.25,-1.22
3.939,1.74,0.56,-1.07
3.941,1.37,0.59,-1.02
3.946,1.06,0.37,-0.95
3.952,0.81,-0.04,-0.87
3.960,0.64,-0.59,-0.84
3.961,0.51,-1.11,-0.88
3.966,0.38,-1.55,-0.94
3.971,0.25,-1.88,-0.99
3.976,0.14,-2.07,-1.06
3.981,0.09,-2.11,-1.12
3.986,0.09,-2.09,-1.14
3.991,0.11,-2.01,-1.12
3.996,0.11,-1.88,-1.08
4.003,0.09,-1.73,-1.05
4.006,0.05,-1.56,-1.03
4.011,0.01,-1.38,-1.02
4.016,0.00,-1.23,-1.00
4.021,0.01,-1.07,-0.98
4.026,0.02,-0.91,-0.95
4.031,0.01,-0.74,-0.92
4.038,0.01,-0.56,-0.87
4.041,0.02,-0.37,-0.81
4.048,0.03,-0.21,-0.75
4.052,0.01,-0.10,-0.67
4.056,-0.02,-0.05,-0.59
4.061,-0.05,0.04,-0.50
4.066,-0.09,0.20,-0.40
4.071,-0.13,0.36,-0.29
4.076,-0.18,0.47,-0.16
4.081,-0.25,0.55,-0.05
4.086,-0.32,0.60,0.08
4.091,-0.39,0.63,0.20
4.096,-0.45,0.62,0.34
4.102,-0.50,0.58,0.48
4.106,-0.54,0.52,0.62
4.112,-0.59,0.42,0.75
4.116,-0.65,0.32,0.87
4.121,-0.70,0.23,0.98
4.126,-0.75,0.17,1.08
4.131,-0.79,0.13,1.18
4.138,-0.82,0.12,1.26
4.141,-0.85,0.13,1.31
4.146,-0.90,0.14,1.36
4.151,-0.95,0.11,1.42
4.156,-0.99,0.04,1.48
4.160,-1.01,-0.06,1.55
4.166,-1.04,-0.12,1.61
4.172,-1.07,-0.14,1.67
4.177,-1.11,-0.12,1.73
4.181,-1.15,-0.07,1.77
4.187,-1.20,-0.01,1.81
4.191,-1.24,0.09,1.83
4.196,-1.27,0.18,1.84
4.201,-1.28,0.29,1.83
4.206,-1.29,0.42,1.80
4.211,-1.28,0.58,1.75
4.216,-1.27,0.78,1.69
4.222,-1.24,1.01,1.60
4.226,-1.21,1.26,1.50
4.231,-1.18,1.52,1.37
4.238,-1.19,1.76,1.23
4.241,-1.25,1.97,1.09
4.247,-1.33,2.11,0.95
4.251,-1.44,2.19,0.81
4.258,-1.56,2.18,0.69
4.261,-1.64,2.02,0.60
4.266,-1.64,1.66,0.56
4.271,-1.54,1.14,0.55
4.276,-1.41,0.53,0.55
4.281,-1.23,-0.12,0.52
4.286,-1.00,-0.74,0.46
4.291,-0.73,-1.26,0.34
4.296,-0.43,-1.65,0.17
4.302,-0.10,-1.92,-0.04
4.306,0.21,-2.02,-0.28
4.311,0.47,-1.93,-0.51
4.316,0.63,-1.71,-0.70
4.321,0.69,-1.49,-0.82
4.326,0.65,-1.33,-0.88
4.331,0.55,-1.20,-0.88
4.340,0.42,-1.08,-0.84
4.343,0.29,-0.98,-0.78
4.347,0.18,-0.86,-0.72
4.351,0.12,-0.74,-0.66
4.356,0.13,-0.60,-0.58
4.361,0.19,-0.45,-0.49
4.366,0.29,-0.32,-0.39
4.372,0.45,-0.18,-0.30
4.376,0.67,-0.02,-0.21
4.381,0.89,0.16,-0.12
4.386,1.03,0.35,0.00
4.391,1.06,0.59,0.23
4.396,1.00,0.87,0.41
4.401,0.88,1.23,0.43
4.406,0.71,1.64,0.43
4.411,0.53,1.99,0.46
4.416,0.38,2.23,0.50
4.421,0.26,2.39,0.53
4.426,0.19,2.46,0.52
4.432,0.14,2.42,0.44
4.440,0.07,2.27,0.31
4.442,0.03,2.05,0.16
4.446,0.03,1.84,0.02
4.451,-0.00,1.67,-0.04
4.456,-0.07,1.47,0.01
4.461,-0.20,1.21,0.15
4.466,-0.41,0.96,0.34
4.472,-0.70,0.82,0.54
4.476,-1.27,0.80,0.67
4.482,-2.35,0.82,0.56
4.487,-3.22,1.07,0.13
4.491,-3.32,1.72,-0.29
4.496,-2.83,2.48,-0.40
4.503,-2.16,3.09,-0.24
4.507,-1.49,3.45,0.00
4.511,-0.93,3.51,0.20
4.516,-0.48,3.26,0.30
4.521,-0.16,2.75,0.28
4.526,0.03,2.03,0.18
4.532,0.09,1.21,0.05
4.541,0.00,0.39,-0.07
4.546,-0.21,-0.33,-0.14
4.546,-0.53,-0.82,-0.17
4.551,-0.90,-1.06,-0.18
4.558,-1.29,-1.08,-0.21
4.561,-1.63,-0.93,-0.27
4.567,-1.92,-0.69,-0.33
4.571,-2.14,-0.40,-0.38
4.577,-2.29,-0.13,-0.40
4.582,-2.36,0.09,-0.36
4.587,-2.34,0.29,-0.29
4.593,-2.26,0.47,-0.20
4.596,-2.13,0.64,-0.12
4.601,-1.95,0.78,-0.03
4.607,-1.74,0.92,0.05
4.611,-1.53,1.01,0.13
4.616,-1.37,1.05,0.20
4.623,-1.25,0.99,0.23
4.626,-1.19,0.79,0.20
4.631,-1.19,0.45,0.14
4.639,-1.27,-0.10,0.09
4.642,-1.41,-0.78,0.03
4.647,-1.55,-1.40,-0.03
4.651,-1.69,-2.00,-0.11
4.656,-1.87,-2.63,-0.18
4.662,-1.94,-3.01,-0.20
4.667,-1.86,-3.07,-0.21
4.671,-1.71,-2.96,-0.21
4.677,-1.52,-2.75,-0.13
4.682,-1.32,-2.48,0.01
4.688,-1.12,-2.21,0.16
4.691,-0.97,-1.95,0.30
4.696,-0.84,-1.67,0.43
4.702,-0.74,-1.34,0.52
4.707,-0.67,-1.03,0.57
4.713,-0.63,-0.80,0.58
4.716,-0.60,-0.66,0.54
4.722,-0.59,-0.58,0.48
4.726,-0.61,-0.51,0.38
4.732,-0.65,-0.46,0.26
4.741,-0.70,-0.42,0.13
4.742,-0.73,-0.42,-0.00
4.747,-0.73,-0.41,-0.14
4.752,-0.71,-0.35,-0.29
4.758,-0.65,-0.26,-0.40
4.762,-0.53,-0.19,-0.47
4.769,-0.36,-0.11,-0.48
4.772,-0.12,-0.07,-0.44
4.778,0.13,-0.10,-0.37
4.782,0.35,-0.19,-0.27
4.787,0.52,-0.31,-0.19
4.791,0.62,-0.48,-0.13
4.796,0.67,-0.65,-0.09
4.801,0.67,-0.80,-0.06
4.807,0.64,-0.89,-0.05
4.812,0.60,-0.95,-0.05
4.817,0.57,-0.96,-0.06
4.822,0.58,-0.90,-0.10
4.827,0.63,-0.81,-0.15
4.831,0.69,-0.76,-0.19
4.837,0.79,-0.77,-0.26
4.849,0.91,-0.83,-0.34
4.850,1.06,-0.91,-0.41
4.860,1.23,-1.02,-0.49
4.861,1.41,-1.14,-0.56
4.862,1.61,-1.23,-0.65
4.867,1.83,-1.31,-0.75
4.872,2.06,-1.36,-0.84
4.876,2.27,-1.43,-0.95
4.882,2.48,-1.56,-1.06
4.888,2.66,-1.68,-1.15
4.891,2.78,-1.76,-1.22
4.896,2.89,-1.78,-1.28
4.902,3.00,-1.78,-1.33
4.907,3.14,-1.78,-1.38
4.916,3.32,-1.78,-1.41
4.917,3.52,-1.75,-1.41
4.922,3.69,-1.68,-1.37
4.927,3.82,-1.61,-1.31
4.932,3.90,-1.60,-1.27
4.940,3.96,-1.68,-1.26
4.950,3.96,-1.88,-1.18
4.950,3.87,-2.19,-1.04
4.952,3.73,-2.56,-0.85
4.957,3.54,-2.93,-0.63
4.962,3.30,-3.18,-0.37
4.967,3.05,-3.30,-0.10
4.972,2.81,-3.32,0.16
4.977,2.62,-3.26,0.39
4.982,2.49,-3.09,0.56
4.988,2.45,-2.83,0.64
4.991,2.48,-2.62,0.64
4.997,2.57,-2.55,0.55
5.003,2.68,-2.59,0.43
5.010,2.76,-2.76,0.30
5.012,2.83,-2.97,0.20
5.017,2.86,-3.15,0.16
5.021,2.84,-3.24,0.14
5.027,2.77,-3.08,0.07
5.032,2.62,-2.73,-0.05
5.037,2.36,-2.50,-0.23
5.046,2.03,-2.41,-0.39
5.048,1.68,-2.36,-0.51
5.052,1.37,-2.25,-0.58
5.061,1.12,-1.98,-0.59
5.062,0.96,-1.58,-0.60
5.067,0.89,-1.21,-0.59
5.080,0.89,-0.92,-0.55
5.081,0.95,-0.70,-0.49
5.088,1.04,-0.53,-0.44
5.089,1.13,-0.44,-0.41
5.093,1.17,-0.42,-0.40
5.097,1.18,-0.43,-0.42
5.101,1.18,-0.44,-0.45
5.107,1.20,-0.38,-0.47
5.111,1.19,-0.28,-0.48
5.116,1.14,-0.22,-0.46
5.124,1.06,-0.25,-0.44
5.127,0.96,-0.31,-0.41
5.132,0.86,-0.39,-0.40
5.145,0.74,-0.47,-0.38
5.145,0.63,-0.48,-0.36
5.148,0.52,-0.39,-0.34
5.157,0.41,-0.25,-0.31
5.158,0.27,-0.15,-0.28
5.163,0.14,-0.08,-0.24
5.167,0.02,-0.02,-0.20
5.172,-0.08,-0.01,-0.16
5.177,-0.18,-0.07,-0.10
5.181,-0.27,-0.22,-0.01
5.189,-0.33,-0.39,0.08
5.192,-0.39,-0.58,0.19
5.197,-0.45,-0.78,0.33
5.202,-0.49,-0.93,0.47
5.208,-0.53,-1.07,0.61
5.212,-0.60,-1.20,0.77
5.217,-0.67,-1.32,0.92
5.222,-0.75,-1.40,1.06
5.227,-0.84,-1.44,1.18
5.232,-0.93,-1.44,1.29
5.237,-1.02,-1.40,1.38
5.242,-1.09,-1.31,1.46
5.247,-1.15,-1.16,1.54
5.252,-1.21,-0.96,1.60
5.257,-1.28,-0.74,1.65
5.263,-1.35,-0.51,1.67
5.267,-1.42,-0.25,1.64
5.273,-1.48,0.05,1.55
5.277,-1.52,0.36,1.37
5.283,-1.55,0.66,1.12
5.288,-1.59,1.04,0.86
5.292,-1.65,1.49,0.65
5.297,-1.78,1.88,0.48
5.302,-1.98,2.20,0.33
5.307,-2.22,2.45,0.21
5.312,-2.47,2.59,0.10
5.317,-2.68,2.55,0.03
5.322,-2.77,2.26,0.01
5.327,-2.66,1.71,0.03
5.332,-2.41,1.03,0.10
5.336,-2.19,0.45,0.15
5.342,-2.05,0.03,0.17
5.347,-1.92,-0.24,0.14
5.352,-1.79,-0.37,0.09
5.358,-1.64,-0.40,0.03
5.364,-1.44,-0.40,-0.03
5.367,-1.20,-0.36,-0.11
5.372,-0.90,-0.31,-0.20
5.377,-0.59,-0.28,-0.26
5.382,-0.30,-0.27,-0.31
5.387,-0.08,-0.28,-0.34
5.393,0.10,-0.23,-0.32
5.398,0.25,-0.15,-0.30
5.402,0.37,-0.08,-0.28
5.407,0.43,-0.05,-0.25
5.412,0.44,-0.06,-0.19
5.417,0.42,-0.02,-0.16
5.423,0.40,0.06,-0.15
5.428,0.41,0.18,-0.16
5.432,0.45,0.32,-0.13
5.437,0.54,0.39,-0.06
5.442,0.62,0.39,0.03
5.447,0.69,0.34,0.08
5.453,0.73,0.25,0.10
5.459,0.73,0.11,0.08
5.467,0.65,-0.03,0.00
5.468,0.45,-0.04,-0.18
5.475,0.12,0.10,-0.42
5.477,-0.23,0.34,-0.59
5.482,-0.38,0.63,-0.56
5.488,-0.26,0.93,-0.38
5.492,0.12,1.17,-0.13
5.497,0.63,1.35,0.08
5.502,1.02,1.62,0.18
5.507,1.10,1.94,0.18
5.512,0.76,2.29,0.16
5.517,0.08,2.66,0.14
5.523,-0.54,3.04,0.13
5.528,-0.69,3.36,0.22
5.532,-0.29,3.30,0.42
5.537,0.49,2.64,0.61
5.542,1.41,1.50,0.70
5.547,2.18,0.39,0.59
5.552,2.55,-0.16,0.31
5.558,2.48,-0.37,-0.03
5.563,2.04,-0.34,-0.34
5.567,1.41,-0.02,-0.56
5.573,0.82,0.39,-0.64
5.577,0.31,0.75,-0.60
5.583,-0.12,1.03,-0.51
5.588,-0.51,1.23,-0.41
5.592,-0.87,1.37,-0.29
5.597,-1.20,1.49,-0.18
5.602,-1.50,1.56,-0.07
5.607,-1.75,1.54,-0.02
5.612,-1.96,1.44,-0.11
5.617,-2.16,1.26,-0.20
5.623,-2.32,1.06,-0.22
5.627,-2.44,0.86,-0.22
5.632,-2.50,0.68,-0.22
5.637,-2.51,0.50,-0.21
5.643,-2.48,0.34,-0.18
5.648,-2.40,0.18,-0.14
5.653,-2.30,0.02,-0.08
5.659,-2.16,-0.15,-0.02
5.665,-2.02,-0.35,0.05
5.667,-1.88,-0.57,0.11
5.673,-1.74,-0.82,0.17
5.677,-1.61,-1.06,0.21
5.683,-1.48,-1.28,0.24
5.688,-1.35,-1.44,0.26
5.693,-1.20,-1.55,0.27
5.697,-1.04,-1.61,0.29
5.702,-0.89,-1.66,0.33
5.707,-0.72,-1.69,0.40
5.713,-0.55,-1.71,0.46
5.717,-0.37,-1.74,0.53
5.724,-0.19,-1.75,0.60
5.728,-0.02,-1.76,0.65
5.733,0.12,-1.74,0.70
5.737,0.24,-1.67,0.73
5.742,0.31,-1.56,0.74
5.748,0.36,-1.44,0.75
5.752,0.38,-1.33,0.75
5.761,0.39,-1.24,0.75
5.763,0.39,-1.17,0.75
5.768,0.38,-1.10,0.74
5.779,0.38,-1.03,0.74
5.779,0.39,-0.96,0.72
5.782,0.41,-0.91,0.71
5.788,0.45,-0.89,0.68
5.793,0.50,-0.91,0.64
5.798,0.57,-0.99,0.60
5.803,0.64,-1.12,0.56
5.808,0.72,-1.28,0.53
5.812,0.80,-1.46,0.52
5.817,0.86,-1.62,0.51
5.823,0.92,-1.76,0.50
5.828,0.97,-1.88,0.49
5.832,1.01,-1.95,0.48
5.838,1.06,-1.99,0.48
5.843,1.10,-1.98,0.50
5.847,1.14,-1.95,0.52
5.853,1.17,-1.88,0.57
5.861,1.21,-1.78,0.62
5.863,1.25,-1.62,0.66
5.868,1.28,-1.42,0.70
5.875,1.29,-1.20,0.74
5.878,1.29,-0.95,0.76
5.883,1.25,-0.68,0.76
5.888,1.18,-0.44,0.75
5.893,1.07,-0.27,0.72
5.898,0.92,-0.21,0.68
5.902,0.74,-0.28,0.63
5.908,0.53,-0.47,0.54
5.912,0.32,-0.75,0.37
5.918,0.12,-1.06,0.13
5.924,-0.05,-1.36,-0.16
5.928,-0.20,-1.62,-0.45
5.933,-0.33,-1.86,-0.72
5.937,-0.46,-2.07,-0.92
5.942,-0.62,-2.28,-0.99
5.947,-0.73,-2.47,-0.92
5.953,-0.69,-2.81,-0.81
5.960,-0.47,-3.43,-0.76
5.963,-0.06,-4.21,-0.83
5.968,0.50,-4.88,-0.96
5.976,1.12,-5.20,-1.13
5.977,1.71,-5.29,-1.33
5.983,2.29,-5.30,-1.57
5.987,2.83,-5.44,-1.85
5.993,3.29,-5.81,-2.14
5.997,3.63,-6.24,-2.42
6.002,3.77,-6.53,-2.71
6.008,3.65,-6.45,-2.95
6.012,3.25,-5.68,-3.07
6.017,2.64,-4.16,-3.06
6.024,2.09,-2.09,-2.89
6.028,1.79,0.04,-2.62
6.032,1.76,1.82,-2.32
6.037,1.94,3.08,-1.99
6.043,2.29,3.76,-1.66
6.048,2.66,3.77,-1.39
6.053,2.91,3.21,-1.23
6.060,3.03,2.35,-1.20
6.062,3.00,1.43,-1.26
6.068,2.82,0.66,-1.41
6.074,2.49,0.08,-1.62
6.078,2.04,-0.31,-1.82
6.083,1.57,-0.65,-1.92
6.088,1.14,-0.93,-1.88
6.093,0.78,-1.12,-1.75
6.098,0.53,-1.21,-1.57
6.102,0.39,-1.22,-1.38
6.108,0.33,-1.16,-1.20
6.113,0.28,-1.15,-1.02
6.117,0.23,-1.19,-0.88
6.122,0.22,-1.21,-0.73
6.128,0.22,-1.16,-0.57
6.132,0.18,-1.11,-0.42
6.137,0.05,-1.06,-0.27
6.143,-0.14,-1.02,-0.09
6.148,-0.30,-1.03,0.04
6.153,-0.42,-1.06,0.10
6.158,-0.55,-1.07,0.18
6.163,-0.69,-1.09,0.29
6.168,-0.81,-1.03,0.41
6.172,-0.86,-1.00,0.47
6.178,-0.85,-1.03,0.51
6.183,-0.81,-1.07,0.57
6.188,-0.77,-1.08,0.64
6.193,-0.75,-1.09,0.72
6.197,-0.75,-1.11,0.80
6.203,-0.77,-1.12,0.88
6.208,-0.82,-1.11,0.95
6.213,-0.88,-1.09,1.02
6.217,-0.96,-1.06,1.08
6.223,-1.05,-1.00,1.13
6.228,-1.13,-0.90,1.17
6.233,-1.22,-0.77,1.21
6.238,-1.30,-0.62,1.26
6.243,-1.36,-0.44,1.33
6.248,-1.39,-0.29,1.42
6.253,-1.41,-0.17,1.52
6.258,-1.41,-0.07,1.63
6.263,-1.41,0.02,1.75
6.269,-1.38,0.08,1.86
6.274,-1.33,0.14,1.97
6.278,-1.26,0.21,2.08
6.283,-1.17,0.33,2.16
6.288,-1.07,0.52,2.22
6.294,-0.99,0.77,2.24
6.298,-0.93,1.07,2.20
6.303,-0.90,1.43,2.13
6.308,-0.89,1.82,2.01
6.313,-0.90,2.21,1.84
6.317,-0.95,2.60,1.59
6.324,-1.01,2.96,1.28
6.329,-1.10,3.26,0.92
6.333,-1.18,3.43,0.56
6.338,-1.27,3.43,0.22
6.345,-1.32,3.23,-0.04
6.348,-1.33,2.84,-0.21
6.353,-1.32,2.27,-0.27
6.363,-1.28,1.62,-0.24
6.363,-1.25,0.96,-0.16
6.368,-1.24,0.36,-0.04
6.373,-1.23,-0.17,0.10
6.378,-1.20,-0.61,0.23
6.384,-1.14,-0.90,0.32
6.388,-1.07,-1.06,0.39
6.393,-0.98,-1.13,0.43
6.398,-0.88,-1.14,0.45
6.403,-0.77,-1.13,0.44
6.409,-0.66,-1.13,0.41
6.416,-0.54,-1.17,0.37
6.418,-0.42,-1.19,0.32
6.423,-0.30,-1.15,0.27
6.429,-0.19,-1.04,0.22
6.433,-0.09,-0.85,0.16
6.437,-0.01,-0.60,0.10
6.444,0.11,-0.30,0.03
6.450,0.23,0.02,-0.04
6.452,0.33,0.31,-0.11
6.458,0.40,0.48,-0.19
6.463,0.46,0.46,-0.30
6.468,0.53,0.30,-0.46
6.473,0.63,0.16,-0.67
6.478,0.75,0.14,-0.92
6.484,0.88,0.30,-1.20
6.489,0.95,0.47,-1.45
6.493,0.96,0.47,-1.63
6.498,0.89,0.26,-1.71
6.503,0.66,-0.05,-1.70
6.508,0.24,-0.42,-1.65
6.513,-0.34,-0.88,-1.61
6.518,-0.90,-1.37,-1.55
6.524,-1.23,-1.78,-1.42
6.528,-1.14,-1.85,-1.22
6.533,-0.61,-1.49,-0.96
6.537,0.14,-0.88,-0.70
6.543,0.80,-0.11,-0.45
6.548,1.18,0.83,-0.26
6.554,1.15,1.53,-0.23
6.562,0.73,1.97,-0.35
6.563,0.13,2.30,-0.43
6.569,-0.41,2.52,-0.35
6.573,-0.70,2.51,-0.18
6.578,-0.75,2.29,0.06
6.583,-0.61,2.15,0.42
6.588,-0.36,1.99,0.77
6.596,-0.11,1.59,0.90
6.598,0.15,1.11,0.84
6.603,0.36,0.69,0.68
6.616,0.44,0.34,0.44
6.617,0.37,0.02,0.15
6.618,0.18,-0.22,-0.10
6.623,-0.08,-0.22,-0.22
6.636,-0.28,0.01,-0.18
6.636,-0.41,0.29,-0.09
6.638,-0.50,0.54,-0.02
6.644,-0.55,0.70,0.04
6.649,-0.60,0.67,0.08
6.653,-0.67,0.49,0.12
6.663,-0.74,0.27,0.17
6.663,-0.82,0.13,0.25
6.668,-0.91,0.08,0.33
6.673,-0.99,0.11,0.42
6.678,-1.05,0.18,0.51
6.684,-1.08,0.21,0.58
6.688,-1.08,0.19,0.64
6.694,-1.05,0.09,0.68
6.699,-1.01,-0.09,0.72
6.704,-0.95,-0.30,0.75
6.710,-0.91,-0.51,0.77
6.714,-0.87,-0.69,0.78
6.719,-0.86,-0.84,0.78
6.723,-0.84,-0.97,0.78
6.729,-0.83,-1.09,0.76
6.733,-0.81,-1.22,0.75
6.738,-0.78,-1.35,0.74
6.743,-0.74,-1.46,0.73
6.748,-0.68,-1.54,0.72
6.753,-0.60,-1.58,0.72
6.764,-0.51,-1.58,0.70
6.764,-0.43,-1.54,0.69
6.770,-0.35,-1.45,0.67
6.773,-0.29,-1.36,0.66
6.778,-0.25,-1.29,0.67
6.783,-0.21,-1.24,0.67
6.788,-0.17,-1.19,0.66
6.794,-0.13,-1.13,0.65
6.798,-0.08,-1.05,0.64
6.804,-0.05,-0.95,0.61
6.809,-0.02,-0.85,0.58
6.813,0.01,-0.78,0.54
6.818,0.06,-0.74,0.50
6.824,0.12,-0.73,0.47
6.829,0.19,-0.75,0.43
6.834,0.26,-0.81,0.39
6.839,0.33,-0.85,0.35
6.844,0.39,-0.90,0.31
6.849,0.44,-0.94,0.27
6.853,0.49,-0.97,0.23
6.863,0.54,-1.01,0.21
6.864,0.60,-1.01,0.19
6.869,0.66,-0.97,0.18
6.874,0.72,-0.90,0.17
6.878,0.78,-0.83,0.17
6.883,0.84,-0.73,0.18
6.888,0.90,-0.63,0.18
6.893,0.97,-0.53,0.16
6.899,1.02,-0.46,0.13
6.903,1.07,-0.44,0.10
6.909,1.09,-0.48,0.08
6.913,1.10,-0.59,0.08
6.918,1.08,-0.75,0.09
6.924,1.05,-0.91,0.09
6.929,1.02,-1.03,0.10
6.933,0.99,-1.07,0.12
6.938,0.98,-1.01,0.14
6.944,0.96,-0.88,0.15
6.949,0.93,-0.71,0.16
6.953,0.91,-0.53,0.16
6.962,0.87,-0.38,0.15
6.964,0.83,-0.29,0.12
6.968,0.79,-0.30,0.08
6.973,0.75,-0.40,0.02
6.979,0.74,-0.54,-0.06
6.984,0.76,-0.66,-0.16
6.988,0.82,-0.74,-0.25
6.994,0.93,-0.82,-0.33
6.999,1.04,-0.96,-0.40
7.004,1.13,-1.19,-0.49
7.009,1.19,-1.50,-0.61
7.013,1.23,-1.85,-0.78
7.018,1.25,-2.14,-0.99
7.023,1.25,-2.28,-1.23
7.028,1.26,-2.23,-1.48
7.034,1.28,-2.00,-1.72
7.039,1.29,-1.68,-1.92
7.044,1.33,-1.30,-2.09
7.048,1.40,-0.86,-2.22
7.053,1.52,-0.45,-2.27
7.058,1.65,-0.19,-2.19
7.065,1.79,-0.15,-2.01
7.069,1.91,-0.33,-1.78
7.074,2.03,-0.43,-1.64
7.088,2.11,-0.13,-1.70
7.088,2.10,0.34,-1.91
7.089,1.99,0.62,-2.12
7.099,1.80,0.54,-2.28
7.100,1.65,0.30,-2.41
7.104,1.55,0.05,-2.49
7.112,1.46,-0.15,-2.51
7.114,1.35,-0.22,-2.45
7.118,1.28,-0.25,-2.29
7.124,1.23,-0.50,-2.10
7.129,1.15,-0.97,-1.91
7.134,1.07,-1.44,-1.73
7.139,0.97,-1.72,-1.55
7.143,0.85,-1.81,-1.35
7.149,0.71,-1.79,-1.13
7.153,0.56,-1.77,-0.92
7.158,0.40,-1.66,-0.72
7.167,0.26,-1.43,-0.55
7.171,0.14,-1.18,-0.42
7.174,0.04,-1.01,-0.34
7.189,-0.02,-0.97,-0.28
7.189,-0.05,-0.98,-0.24
7.189,-0.06,-1.01,-0.23
7.200,-0.06,-1.04,-0.23
7.201,-0.06,-1.09,-0.24
7.204,-0.09,-1.13,-0.25
7.213,-0.13,-1.16,-0.24
7.214,-0.19,-1.17,-0.23
7.218,-0.24,-1.15,-0.20
7.223,-0.29,-1.11,-0.17
7.229,-0.33,-1.06,-0.12
7.233,-0.37,-0.97,-0.06
7.238,-0.40,-0.87,0.01
7.244,-0.41,-0.77,0.10
7.249,-0.42,-0.67,0.19
7.254,-0.43,-0.57,0.29
7.258,-0.44,-0.47,0.39
7.263,-0.45,-0.38,0.50
7.268,-0.46,-0.30,0.60
7.273,-0.48,-0.22,0.70
7.279,-0.54,-0.23,0.81
7.284,-0.62,-0.27,0.93
7.289,-0.69,-0.35,1.07
7.293,-0.76,-0.51,1.21
7.299,-0.82,-0.55,1.33
7.303,-0.86,-0.45,1.42
7.308,-0.87,-0.37,1.51
7.313,-0.86,-0.38,1.61
7.318,-0.84,-0.46,1.73
7.324,-0.81,-0.54,1.85
7.329,-0.77,-0.62,1.97
7.333,-0.74,-0.70,2.09
7.338,-0.72,-0.77,2.19
7.344,-0.71,-0.83,2.27
7.349,-0.71,-0.88,2.34
7.353,-0.70,-0.87,2.38
7.358,-0.69,-0.76,2.40
7.363,-0.70,-0.53,2.38
7.370,-0.73,-0.23,2.34
7.374,-0.79,0.11,2.28
7.379,-0.87,0.46,2.17
7.384,-0.97,0.81,2.02
7.389,-1.08,1.12,1.84
7.394,-1.20,1.35,1.64
7.399,-1.31,1.53,1.45
7.404,-1.43,1.67,1.28
7.409,-1.57,1.74,1.13
7.413,-1.70,1.77,1.00
7.418,-1.82,1.78,0.89
7.423,-1.91,1.77,0.81
7.429,-1.98,1.70,0.74
7.433,-2.01,1.56,0.69
7.438,-2.02,1.34,0.65
7.444,-1.97,1.07,0.60
7.449,-1.89,0.78,0.56
7.453,-1.76,0.50,0.53
7.458,-1.54,0.14,0.50
7.463,-1.23,-0.26,0.45
7.470,-0.85,-0.66,0.38
7.475,-0.43,-1.01,0.26
7.479,-0.06,-1.33,0.10
7.484,0.23,-1.45,-0.05
7.489,0.44,-1.28,-0.16
7.494,0.59,-1.10,-0.24
7.499,0.66,-1.04,-0.33
7.504,0.68,-1.07,-0.39
7.509,0.70,-1.13,-0.45
7.514,0.76,-1.17,-0.51
7.519,0.82,-1.21,-0.58
7.524,0.86,-1.25,-0.65
7.529,0.85,-1.23,-0.73
7.533,0.78,-1.07,-0.79
7.538,0.60,-0.84,-0.81
7.545,0.32,-0.57,-0.79
7.549,-0.06,-0.26,-0.76
7.554,-0.48,0.03,-0.74
7.559,-0.85,0.27,-0.76
7.565,-1.07,0.41,-0.78
7.572,-1.10,0.50,-0.76
7.574,-0.90,0.65,-0.68
7.581,-0.51,0.92,-0.56
7.584,-0.02,1.26,-0.44
7.589,0.45,1.61,-0.34
7.594,0.77,1.90,-0.33
7.599,0.85,2.02,-0.36
7.604,0.65,1.96,-0.35
7.609,0.35,1.92,-0.29
7.614,0.20,2.04,-0.23
7.619,0.25,2.38,-0.22
7.625,0.33,2.78,-0.24
7.629,0.32,3.05,-0.23
7.634,0.21,3.10,-0.20
7.639,0.02,3.00,-0.10
7.644,-0.21,2.98,0.14
7.649,-0.32,2.93,0.41
7.656,-0.25,2.68,0.57
7.659,-0.05,2.29,0.59
7.664,0.16,1.83,0.49
7.669,0.34,1.38,0.32
7.674,0.43,0.97,0.12
7.682,0.41,0.56,-0.08
7.684,0.29,0.18,-0.24
7.689,0.09,-0.13,-0.32
7.701,-0.15,-0.34,-0.28
7.702,-0.37,-0.46,-0.17
7.705,-0.56,-0.53,-0.02
7.709,-0.69,-0.54,0.12
7.717,-0.79,-0.51,0.25
7.719,-0.84,-0.44,0.35
7.725,-0.87,-0.34,0.43
7.729,-0.88,-0.23,0.49
7.734,-0.88,-0.15,0.55
7.739,-0.86,-0.12,0.58
7.744,-0.83,-0.14,0.60
7.749,-0.79,-0.21,0.61
7.754,-0.75,-0.34,0.61
7.759,-0.72,-0.53,0.62
7.764,-0.70,-0.77,0.63
7.769,-0.69,-1.00,0.65
7.774,-0.67,-1.21,0.71
7.784,-0.66,-1.39,0.77
7.785,-0.65,-1.54,0.84
7.793,-0.62,-1.67,0.89
7.801,-0.58,-1.75,0.93
7.802,-0.53,-1.79,0.95
7.804,-0.47,-1.79,0.95
