time,wx,wy,wz
2.433,-0.02,-0.09,0.17
2.438,-0.02,-0.05,0.15
2.443,-0.03,-0.01,0.13
2.448,-0.04,0.02,0.13
2.453,-0.06,0.05,0.14
2.458,-0.09,0.07,0.16
2.465,-0.12,0.09,0.20
2.469,-0.14,0.09,0.20
2.473,-0.11,0.08,0.19
2.478,-0.07,0.05,0.17
2.488,-0.02,0.02,0.12
2.489,0.02,0.00,0.11
2.493,0.01,0.01,0.14
2.509,-0.02,0.04,0.20
2.510,-0.06,0.06,0.24
2.510,-0.05,0.05,0.25
2.513,-0.02,0.03,0.25
2.521,0.01,-0.01,0.24
2.523,0.03,-0.06,0.24
2.528,0.05,-0.10,0.24
2.533,0.05,-0.12,0.24
2.538,0.06,-0.13,0.24
2.543,0.07,-0.14,0.24
2.548,0.08,-0.14,0.24
2.553,0.09,-0.15,0.23
2.557,0.09,-0.15,0.22
2.563,0.09,-0.16,0.21
2.571,0.09,-0.16,0.20
2.573,0.09,-0.16,0.19
2.578,0.08,-0.16,0.19
2.593,0.08,-0.15,0.19
2.594,0.08,-0.14,0.19
2.594,0.09,-0.14,0.19
2.606,0.09,-0.14,0.19
2.607,0.09,-0.14,0.18
2.607,0.09,-0.13,0.18
2.613,0.09,-0.12,0.19
2.618,0.10,-0.13,0.20
2.623,0.12,-0.13,0.21
2.627,0.12,-0.10,0.21
2.633,0.09,-0.04,0.19
2.638,0.07,-0.02,0.16
2.642,0.06,-0.03,0.15
2.648,0.06,-0.06,0.14
2.653,0.05,-0.09,0.15
2.658,0.03,-0.12,0.14
2.663,0.01,-0.14,0.14
2.668,-0.02,-0.14,0.13
2.673,-0.04,-0.12,0.13
2.678,-0.05,-0.09,0.14
2.684,-0.06,-0.06,0.14
2.687,-0.07,-0.04,0.14
2.693,-0.07,-0.01,0.13
2.698,-0.07,0.02,0.13
2.703,-0.05,0.03,0.12
2.708,-0.04,0.04,0.12
2.712,-0.02,0.03,0.11
2.718,-0.01,0.01,0.11
2.723,-0.01,-0.02,0.11
2.728,-0.03,-0.05,0.11
2.733,-0.04,-0.06,0.12
2.737,-0.04,-0.07,0.13
2.743,-0.04,-0.07,0.13
2.748,-0.03,-0.08,0.14
2.753,-0.03,-0.09,0.14
2.759,-0.02,-0.09,0.15
2.764,-0.02,-0.09,0.15
2.768,-0.02,-0.10,0.15
2.772,-0.03,-0.11,0.15
2.778,-0.03,-0.14,0.16
2.785,-0.02,-0.17,0.17
2.790,-0.02,-0.20,0.18
2.793,-0.02,-0.21,0.18
2.799,-0.03,-0.20,0.18
2.804,-0.04,-0.20,0.19
2.807,-0.05,-0.20,0.19
2.812,-0.06,-0.19,0.18
2.818,-0.07,-0.17,0.18
2.823,-0.08,-0.15,0.17
2.827,-0.09,-0.13,0.17
2.833,-0.09,-0.11,0.16
2.837,-0.09,-0.08,0.15
2.842,-0.09,-0.04,0.14
2.848,-0.09,-0.01,0.13
2.853,-0.08,0.02,0.12
2.857,-0.07,0.04,0.12
2.863,-0.05,0.06,0.12
2.868,-0.05,0.07,0.12
2.872,-0.04,0.06,0.13
2.877,-0.03,0.05,0.13
2.885,-0.01,0.04,0.13
2.888,-0.00,0.02,0.13
2.893,0.01,0.01,0.13
2.899,0.03,-0.01,0.14
2.903,0.04,-0.03,0.13
2.908,0.05,-0.05,0.13
2.913,0.07,-0.08,0.12
2.918,0.08,-0.10,0.11
2.923,0.09,-0.12,0.10
2.927,0.10,-0.15,0.10
2.933,0.10,-0.18,0.10
2.938,0.09,-0.21,0.10
2.943,0.08,-0.22,0.09
2.949,0.08,-0.22,0.09
2.953,0.07,-0.21,0.09
2.958,0.07,-0.21,0.09
2.963,0.08,-0.21,0.08
2.968,0.08,-0.18,0.06
2.973,0.07,-0.14,0.05
2.977,0.07,-0.10,0.05
2.985,0.06,-0.07,0.05
