time,wx,wy,wz
20.003,4.73,4.08,-3.18
20.009,4.33,4.17,-2.68
20.013,3.67,3.65,-2.34
20.018,2.86,2.61,-2.14
20.023,2.03,1.27,-2.01
20.028,1.30,-0.17,-1.86
20.034,0.76,-1.48,-1.68
20.039,0.43,-2.47,-1.49
20.044,0.25,-3.15,-1.30
20.049,0.15,-3.57,-1.14
20.054,0.10,-3.77,-1.01
20.059,0.05,-3.80,-0.91
20.064,-0.02,-3.65,-0.84
20.077,-0.08,-3.29,-0.82
20.078,-0.09,-2.77,-0.83
20.079,-0.04,-2.16,-0.84
20.104,0.05,-1.53,-0.86
20.104,0.15,-0.93,-0.84
20.104,0.25,-0.39,-0.81
20.104,0.33,0.10,-0.77
20.105,0.39,0.50,-0.72
20.109,0.43,0.80,-0.68
20.113,0.44,1.00,-0.65
20.119,0.43,1.10,-0.65
20.123,0.38,1.10,-0.65
20.131,0.31,1.03,-0.64
20.135,0.21,0.91,-0.62
20.138,0.08,0.79,-0.59
20.143,-0.07,0.67,-0.53
20.148,-0.22,0.58,-0.46
20.156,-0.38,0.53,-0.39
20.158,-0.54,0.52,-0.32
20.163,-0.72,0.53,-0.24
20.174,-0.89,0.57,-0.16
20.174,-1.07,0.62,-0.07
20.178,-1.23,0.68,0.01
20.193,-1.37,0.75,0.09
20.194,-1.48,0.83,0.16
20.194,-1.59,0.89,0.22
20.198,-1.68,0.95,0.28
20.204,-1.76,0.94,0.37
20.209,-1.84,0.82,0.49
20.213,-1.94,0.58,0.63
20.218,-2.06,0.19,0.77
20.223,-2.20,-0.35,0.92
20.228,-2.38,-1.03,1.05
20.233,-2.64,-1.86,1.16
20.238,-2.95,-2.80,1.28
20.243,-3.29,-3.76,1.41
20.248,-3.59,-4.59,1.49
20.253,-3.86,-5.24,1.51
20.258,-4.13,-5.67,1.54
20.263,-4.43,-5.92,1.62
20.271,-4.75,-5.95,1.74
20.274,-5.06,-5.71,1.89
20.278,-5.34,-5.14,2.08
20.283,-5.54,-4.27,2.33
20.295,-5.62,-3.21,2.60
20.295,-5.57,-2.09,2.87
20.298,-5.39,-1.01,3.10
20.304,-5.09,-0.02,3.27
20.308,-4.69,0.80,3.38
20.314,-4.21,1.37,3.42
20.319,-3.73,1.66,3.42
20.324,-3.30,1.74,3.37
20.329,-2.98,1.66,3.28
20.334,-2.92,1.54,3.16
20.338,-3.15,1.54,3.08
20.344,-3.61,1.70,3.07
20.348,-4.11,2.00,3.09
20.354,-4.48,2.46,3.14
20.358,-4.60,3.03,3.20
20.363,-4.38,3.56,3.22
20.372,-3.83,3.93,3.19
20.373,-3.04,4.12,3.07
20.378,-2.16,4.18,2.84
20.384,-1.33,4.16,2.54
20.391,-0.61,4.05,2.22
20.394,-0.06,3.82,1.91
20.398,0.32,3.41,1.65
20.404,0.52,2.86,1.43
20.409,0.56,2.25,1.26
20.414,0.45,1.61,1.12
20.419,0.21,0.99,1.02
20.426,-0.09,0.43,0.94
20.429,-0.44,-0.04,0.88
20.434,-0.78,-0.40,0.85
20.439,-1.10,-0.67,0.87
20.443,-1.36,-0.83,0.90
20.449,-1.55,-0.91,0.93
20.454,-1.68,-0.93,0.97
20.458,-1.76,-0.89,0.99
20.464,-1.79,-0.81,0.98
20.473,-1.78,-0.72,0.94
20.474,-1.73,-0.63,0.89
20.478,-1.66,-0.53,0.82
20.484,-1.56,-0.43,0.74
20.490,-1.45,-0.34,0.64
20.494,-1.32,-0.24,0.54
20.498,-1.17,-0.14,0.45
20.504,-1.01,-0.04,0.38
20.509,-0.83,0.06,0.33
20.513,-0.65,0.16,0.29
20.519,-0.46,0.26,0.27
20.523,-0.25,0.33,0.23
20.529,-0.05,0.38,0.19
20.533,0.13,0.42,0.16
20.538,0.29,0.43,0.13
20.543,0.41,0.39,0.11
20.548,0.51,0.28,0.07
20.553,0.57,0.12,0.01
20.558,0.60,-0.07,-0.05
20.563,0.60,-0.28,-0.13
20.571,0.59,-0.49,-0.24
20.574,0.59,-0.70,-0.36
20.578,0.61,-0.92,-0.49
20.583,0.63,-1.17,-0.63
20.589,0.67,-1.45,-0.77
20.593,0.70,-1.76,-0.89
20.598,0.74,-2.06,-1.01
20.604,0.80,-2.35,-1.12
20.608,0.90,-2.63,-1.22
20.613,1.06,-2.91,-1.31
20.619,1.26,-3.24,-1.41
20.624,1.47,-3.64,-1.51
20.628,1.65,-4.08,-1.60
20.633,1.74,-4.55,-1.71
20.639,1.77,-4.99,-1.83
20.643,1.76,-5.32,-1.99
20.649,1.74,-5.52,-2.18
20.654,1.75,-5.61,-2.39
20.658,1.77,-5.59,-2.59
20.663,1.80,-5.48,-2.77
20.675,1.84,-5.32,-2.88
20.675,1.91,-5.13,-2.92
20.682,2.01,-4.85,-2.88
20.684,2.16,-4.47,-2.82
20.690,2.37,-4.01,-2.75
20.694,2.63,-3.53,-2.70
20.699,2.87,-3.07,-2.70
20.704,3.02,-2.66,-2.73
20.709,3.02,-2.33,-2.83
20.714,2.81,-1.99,-2.95
20.719,2.32,-1.53,-3.02
20.724,1.58,-0.92,-2.98
20.729,0.74,-0.17,-2.83
20.734,-0.05,0.57,-2.63
20.739,-0.67,1.23,-2.45
20.744,-1.09,1.84,-2.28
20.748,-1.31,2.41,-2.12
20.756,-1.27,2.89,-1.95
20.758,-0.95,3.21,-1.81
20.763,-0.33,3.27,-1.72
20.774,0.50,3.11,-1.68
20.774,1.39,2.84,-1.70
20.779,2.18,2.48,-1.79
20.784,2.74,2.09,-1.91
20.790,3.04,1.72,-2.02
20.793,3.17,1.36,-2.10
20.798,3.18,0.99,-2.14
20.804,3.11,0.63,-2.13
20.809,3.00,0.33,-2.08
20.813,2.87,0.14,-2.03
20.820,2.77,0.04,-1.99
20.824,2.70,0.03,-1.96
20.829,2.67,0.10,-1.93
20.833,2.67,0.23,-1.90
20.842,2.67,0.39,-1.86
20.843,2.67,0.58,-1.82
20.849,2.67,0.82,-1.78
20.854,2.70,1.07,-1.74
20.859,2.75,1.32,-1.70
20.863,2.81,1.55,-1.66
20.873,2.88,1.75,-1.60
20.873,2.93,1.91,-1.52
20.882,2.94,2.00,-1.43
20.883,2.92,2.02,-1.35
20.889,2.84,1.93,-1.25
20.893,2.71,1.76,-1.16
20.899,2.52,1.54,-1.08
20.904,2.27,1.28,-0.99
20.909,1.97,1.00,-0.90
20.914,1.66,0.72,-0.80
20.919,1.36,0.47,-0.70
20.923,1.09,0.26,-0.59
20.928,0.88,0.13,-0.48
20.933,0.72,0.06,-0.37
20.938,0.61,0.04,-0.28
20.943,0.55,0.05,-0.18
20.949,0.50,0.07,-0.08
20.955,0.47,0.05,0.04
20.959,0.46,-0.05,0.16
20.964,0.44,-0.28,0.29
20.974,0.40,-0.60,0.42
20.974,0.35,-0.94,0.54
20.978,0.29,-1.26,0.63
20.983,0.23,-1.52,0.70
20.990,0.17,-1.71,0.74
20.993,0.12,-1.82,0.79
20.999,0.08,-1.84,0.81
21.004,0.03,-1.75,0.82
21.009,-0.05,-1.52,0.83
21.014,-0.16,-1.18,0.84
21.019,-0.30,-0.72,0.86
21.024,-0.45,-0.13,0.89
21.029,-0.61,0.56,0.93
21.034,-0.76,1.30,0.99
21.039,-0.90,2.02,1.05
21.044,-1.04,2.68,1.12
21.049,-1.17,3.18,1.20
21.055,-1.30,3.47,1.28
21.059,-1.40,3.54,1.34
21.064,-1.54,3.39,1.35
21.076,-1.78,3.12,1.28
21.077,-2.14,2.81,1.15
21.080,-2.61,2.54,0.95
21.084,-3.15,2.37,0.72
21.103,-3.66,2.39,0.49
21.104,-4.07,2.68,0.28
21.104,-4.30,3.27,0.07
21.104,-4.36,4.10,-0.12
21.109,-4.25,5.06,-0.23
21.114,-3.96,6.00,-0.23
21.120,-3.49,6.69,-0.15
21.123,-2.91,6.94,-0.04
21.129,-2.32,6.68,0.04
21.135,-1.84,5.99,0.04
21.139,-1.54,4.99,-0.04
21.144,-1.47,3.84,-0.18
21.149,-1.60,2.63,-0.32
21.156,-1.84,1.46,-0.44
21.159,-2.10,0.39,-0.51
21.163,-2.32,-0.53,-0.53
21.175,-2.45,-1.26,-0.50
21.175,-2.48,-1.76,-0.46
21.180,-2.43,-2.04,-0.39
21.184,-2.31,-2.16,-0.32
21.195,-2.14,-2.14,-0.22
21.196,-1.95,-2.02,-0.13
21.199,-1.69,-1.77,-0.00
21.207,-1.28,-1.35,0.19
21.209,-0.69,-0.70,0.45
21.214,-0.04,0.12,0.77
21.220,0.41,0.88,1.05
21.225,0.50,1.43,1.19
21.229,0.35,1.71,1.18
21.234,0.12,1.72,1.03
21.240,-0.06,1.52,0.80
21.245,-0.21,1.20,0.53
21.250,-0.34,0.84,0.28
21.254,-0.45,0.49,0.10
21.260,-0.55,0.19,-0.02
21.265,-0.62,-0.04,-0.04
21.270,-0.67,-0.23,-0.00
21.280,-0.68,-0.38,0.09
21.281,-0.64,-0.48,0.23
21.285,-0.55,-0.54,0.38
21.305,-0.43,-0.56,0.53
21.305,-0.28,-0.55,0.67
21.306,-0.09,-0.53,0.77
21.306,0.13,-0.47,0.84
21.310,0.38,-0.38,0.87
21.314,0.65,-0.26,0.86
21.321,0.92,-0.14,0.81
21.324,1.16,-0.03,0.75
21.329,1.37,0.00,0.68
21.334,1.55,-0.07,0.60
21.339,1.69,-0.25,0.52
21.344,1.79,-0.50,0.42
21.349,1.88,-0.81,0.32
21.354,1.94,-1.19,0.22
21.359,1.99,-1.62,0.11
21.364,2.02,-2.09,0.01
21.370,2.01,-2.60,-0.09
21.375,1.96,-3.12,-0.18
21.380,1.87,-3.61,-0.27
21.385,1.74,-4.04,-0.34
21.393,1.59,-4.40,-0.38
21.395,1.44,-4.66,-0.39
21.399,1.34,-4.79,-0.38
21.418,1.29,-4.78,-0.34
21.419,1.30,-4.63,-0.29
21.419,1.38,-4.33,-0.26
21.420,1.54,-3.94,-0.23
21.426,1.76,-3.58,-0.23
21.430,2.04,-3.28,-0.27
21.434,2.32,-3.10,-0.36
21.440,2.60,-3.11,-0.52
21.444,2.79,-3.27,-0.76
21.449,2.80,-3.50,-1.08
21.454,2.55,-3.63,-1.49
21.460,2.02,-3.63,-1.92
21.464,1.28,-3.45,-2.27
21.469,0.51,-3.11,-2.51
21.474,-0.08,-2.72,-2.61
21.479,-0.44,-2.26,-2.58
21.484,-0.64,-1.71,-2.42
21.496,-0.72,-1.17,-2.18
21.497,-0.66,-0.73,-1.92
21.503,-0.45,-0.49,-1.71
21.528,-0.11,-0.53,-1.62
21.528,0.31,-0.74,-1.61
21.528,0.71,-1.11,-1.66
21.528,1.03,-1.63,-1.71
21.529,1.25,-2.11,-1.75
21.529,1.37,-2.45,-1.78
21.534,1.42,-2.65,-1.77
21.539,1.41,-2.74,-1.75
21.545,1.37,-2.70,-1.71
21.549,1.31,-2.55,-1.67
21.555,1.24,-2.30,-1.62
21.559,1.17,-1.96,-1.58
21.564,1.12,-1.56,-1.54
21.569,1.09,-1.11,-1.50
21.574,1.08,-0.62,-1.44
21.580,1.10,-0.11,-1.37
21.585,1.14,0.41,-1.30
21.592,1.18,0.88,-1.20
21.596,1.22,1.29,-1.09
21.599,1.22,1.60,-0.95
21.613,1.18,1.79,-0.80
21.613,1.08,1.86,-0.63
21.614,0.92,1.81,-0.45
21.621,0.69,1.66,-0.30
21.625,0.40,1.46,-0.15
21.630,0.07,1.23,-0.03
21.634,-0.26,0.98,0.07
21.639,-0.58,0.72,0.15
21.644,-0.88,0.45,0.24
21.649,-1.15,0.18,0.33
21.655,-1.39,-0.06,0.44
21.659,-1.59,-0.26,0.53
21.664,-1.75,-0.39,0.62
21.670,-1.85,-0.44,0.69
21.675,-1.89,-0.42,0.74
21.680,-1.88,-0.32,0.77
21.685,-1.82,-0.17,0.79
21.698,-1.75,0.04,0.82
21.699,-1.66,0.27,0.83
21.699,-1.58,0.48,0.84
21.719,-1.53,0.58,0.85
21.720,-1.54,0.56,0.87
21.720,-1.59,0.48,0.88
21.720,-1.68,0.39,0.89
21.724,-1.80,0.27,0.88
21.730,-1.93,0.13,0.88
21.734,-2.08,-0.05,0.88
21.740,-2.25,-0.22,0.89
21.744,-2.44,-0.35,0.91
21.749,-2.61,-0.41,0.93
21.755,-2.74,-0.39,0.95
21.759,-2.81,-0.29,0.99
21.764,-2.80,-0.14,1.06
21.770,-2.73,0.07,1.16
21.776,-2.58,0.31,1.25
21.779,-2.37,0.52,1.35
21.784,-2.16,0.65,1.46
21.794,-2.04,0.70,1.58
21.794,-2.07,0.67,1.72
21.800,-2.32,0.60,1.92
21.805,-2.78,0.52,2.15
21.810,-3.41,0.42,2.39
21.815,-4.18,0.43,2.60
21.820,-4.97,0.63,2.80
21.825,-5.63,1.02,3.03
21.830,-6.01,1.51,3.29
21.835,-6.00,2.06,3.54
21.839,-5.60,2.56,3.75
21.845,-4.89,2.81,3.93
21.850,-4.05,2.72,4.05
21.855,-3.22,2.34,4.09
21.860,-2.53,1.79,4.01
21.865,-2.03,1.17,3.82
21.870,-1.73,0.53,3.55
21.876,-1.60,-0.13,3.25
21.881,-1.57,-0.74,2.95
21.885,-1.58,-1.24,2.69
21.891,-1.61,-1.61,2.50
21.894,-1.68,-1.88,2.39
21.900,-1.75,-2.03,2.35
21.905,-1.81,-2.06,2.34
21.910,-1.86,-1.99,2.33
21.915,-1.90,-1.83,2.33
21.920,-1.93,-1.62,2.33
21.926,-1.96,-1.40,2.31
21.930,-1.99,-1.19,2.26
21.935,-2.01,-1.00,2.17
21.940,-2.04,-0.82,2.04
21.945,-2.05,-0.67,1.87
21.950,-2.06,-0.54,1.67
21.956,-2.06,-0.41,1.45
21.960,-2.04,-0.27,1.23
21.965,-1.99,-0.11,1.01
21.971,-1.90,0.05,0.81
21.976,-1.78,0.21,0.60
21.980,-1.63,0.37,0.41
21.985,-1.46,0.56,0.24
21.999,-1.28,0.78,0.08
22.000,-1.08,1.00,-0.06
22.000,-0.88,1.24,-0.17
22.028,-0.68,1.45,-0.27
22.029,-0.48,1.63,-0.35
22.029,-0.27,1.78,-0.42
22.029,-0.06,1.86,-0.47
22.029,0.14,1.82,-0.50
22.030,0.33,1.69,-0.52
22.035,0.49,1.48,-0.55
22.040,0.61,1.22,-0.59
22.045,0.69,0.93,-0.64
22.050,0.72,0.64,-0.70
22.056,0.73,0.35,-0.76
22.061,0.73,0.06,-0.84
22.065,0.75,-0.25,-0.92
22.071,0.79,-0.56,-1.01
22.075,0.88,-0.87,-1.11
22.081,1.02,-1.17,-1.24
22.085,1.21,-1.48,-1.38
22.099,1.44,-1.80,-1.56
22.100,1.69,-2.12,-1.74
22.100,1.95,-2.49,-1.94
22.137,2.17,-2.90,-2.11
22.138,2.33,-3.37,-2.21
22.138,2.43,-3.87,-2.24
22.138,2.45,-4.33,-2.23
22.139,2.37,-4.66,-2.18
22.139,2.20,-4.86,-2.10
22.139,1.94,-4.93,-2.01
22.146,1.69,-4.87,-1.94
22.146,1.49,-4.73,-1.93
22.150,1.37,-4.53,-2.05
22.155,1.33,-4.24,-2.30
22.160,1.34,-3.84,-2.64
22.165,1.39,-3.27,-2.95
22.171,1.46,-2.53,-3.19
22.179,1.52,-1.63,-3.34
22.180,1.50,-0.64,-3.38
22.185,1.38,0.36,-3.29
22.197,1.21,1.24,-3.05
22.197,1.09,1.82,-2.72
22.200,1.07,2.06,-2.37
22.205,1.09,2.01,-2.01
22.211,1.12,1.71,-1.67
22.218,1.22,1.17,-1.41
22.220,1.41,0.38,-1.26
22.225,1.66,-0.58,-1.19
22.230,1.95,-1.52,-1.19
22.235,2.28,-2.43,-1.34
22.240,2.60,-3.12,-1.57
22.245,2.82,-3.58,-1.78
22.250,2.96,-3.86,-1.94
22.255,3.01,-3.96,-2.04
22.259,3.00,-3.91,-2.11
22.265,2.97,-3.74,-2.15
22.270,2.93,-3.48,-2.18
22.279,2.90,-3.16,-2.18
22.280,2.86,-2.82,-2.17
22.286,2.82,-2.48,-2.14
22.295,2.76,-2.16,-2.09
22.296,2.68,-1.87,-2.00
22.300,2.58,-1.60,-1.89
22.304,2.47,-1.36,-1.77
22.310,2.35,-1.13,-1.64
22.314,2.22,-0.92,-1.49
22.320,2.08,-0.73,-1.35
22.325,1.93,-0.56,-1.21
22.330,1.78,-0.43,-1.07
22.335,1.62,-0.34,-0.94
22.340,1.46,-0.28,-0.82
22.345,1.29,-0.26,-0.71
22.350,1.13,-0.25,-0.60
22.355,0.97,-0.24,-0.51
22.360,0.82,-0.24,-0.44
22.365,0.69,-0.24,-0.39
22.370,0.56,-0.23,-0.36
22.376,0.44,-0.19,-0.33
22.380,0.32,-0.12,-0.30
22.385,0.20,-0.01,-0.25
22.421,0.10,0.13,-0.21
22.421,0.03,0.29,-0.17
22.421,-0.02,0.46,-0.12
22.421,-0.05,0.62,-0.06
22.421,-0.05,0.78,-0.01
22.421,-0.03,0.92,0.05
22.422,-0.04,1.04,0.11
22.433,-0.07,1.15,0.18
22.433,-0.13,1.25,0.25
22.435,-0.22,1.33,0.31
22.442,-0.30,1.41,0.36
22.446,-0.38,1.47,0.41
22.450,-0.44,1.53,0.45
22.455,-0.48,1.58,0.48
22.461,-0.48,1.66,0.50
22.465,-0.47,1.79,0.51
22.470,-0.42,1.95,0.51
22.478,-0.36,2.15,0.50
22.480,-0.30,2.40,0.48
22.485,-0.24,2.67,0.47
22.502,-0.17,2.98,0.47
22.502,-0.13,3.28,0.47
22.502,-0.10,3.60,0.48
22.505,-0.11,3.93,0.51
22.510,-0.16,4.26,0.57
22.515,-0.25,4.58,0.66
22.520,-0.35,4.86,0.78
22.525,-0.39,5.04,0.88
22.530,-0.32,5.05,0.93
22.535,-0.17,4.92,0.90
22.541,-0.03,4.73,0.79
22.545,0.01,4.54,0.62
22.551,-0.11,4.38,0.43
22.556,-0.38,4.22,0.28
22.561,-0.72,4.02,0.18
22.566,-1.10,3.77,0.11
22.570,-1.45,3.52,0.08
22.582,-1.79,3.29,0.10
22.583,-2.09,3.11,0.19
22.586,-2.31,2.96,0.34
22.607,-2.42,2.82,0.56
22.608,-2.39,2.66,0.78
22.608,-2.24,2.48,0.97
22.608,-2.01,2.29,1.10
22.611,-1.77,2.08,1.15
22.616,-1.56,1.84,1.17
22.620,-1.42,1.59,1.17
22.625,-1.34,1.34,1.16
22.631,-1.32,1.10,1.14
22.635,-1.37,0.89,1.12
22.641,-1.47,0.72,1.11
22.646,-1.60,0.63,1.09
22.652,-1.75,0.61,1.08
22.656,-1.89,0.64,1.06
22.660,-2.02,0.73,1.05
22.666,-2.12,0.86,1.05
22.670,-2.19,1.03,1.05
22.680,-2.24,1.21,1.05
22.680,-2.25,1.40,1.05
22.685,-2.25,1.60,1.05
22.699,-2.21,1.79,1.05
22.700,-2.15,1.97,1.03
22.700,-2.08,2.14,1.00
22.706,-1.99,2.26,0.97
22.710,-1.88,2.34,0.95
22.716,-1.79,2.37,0.92
22.720,-1.71,2.37,0.90
22.725,-1.65,2.32,0.88
22.730,-1.59,2.25,0.85
22.735,-1.55,2.18,0.82
22.740,-1.51,2.11,0.79
22.745,-1.48,2.01,0.77
22.750,-1.47,1.87,0.76
22.756,-1.47,1.68,0.76
22.761,-1.50,1.48,0.77
22.766,-1.52,1.28,0.78
22.771,-1.54,1.06,0.80
22.780,-1.55,0.84,0.82
22.781,-1.54,0.61,0.84
22.786,-1.50,0.37,0.86
22.802,-1.45,0.14,0.89
22.803,-1.38,-0.11,0.92
22.803,-1.31,-0.39,0.96
22.805,-1.22,-0.68,0.99
22.811,-1.11,-1.00,1.02
22.815,-1.00,-1.34,1.03
22.820,-0.87,-1.71,1.03
22.825,-0.73,-2.07,1.01
22.830,-0.58,-2.47,0.97
22.835,-0.43,-2.90,0.91
22.841,-0.29,-3.33,0.83
22.846,-0.15,-3.73,0.72
22.851,0.00,-4.09,0.58
22.856,0.15,-4.41,0.40
22.861,0.32,-4.68,0.20
22.866,0.49,-4.91,-0.02
22.871,0.67,-5.06,-0.25
22.884,0.87,-5.15,-0.46
22.885,1.09,-5.17,-0.67
22.886,1.35,-5.12,-0.86
22.919,1.62,-4.99,-1.03
22.920,1.92,-4.81,-1.19
22.920,2.22,-4.57,-1.33
22.920,2.53,-4.33,-1.47
22.920,2.86,-4.14,-1.62
22.920,3.18,-4.02,-1.80
22.922,3.49,-3.93,-2.04
22.927,3.76,-3.79,-2.35
22.931,3.93,-3.50,-2.69
22.936,3.95,-2.91,-3.01
22.942,3.76,-1.98,-3.24
22.946,3.43,-0.82,-3.37
22.951,3.07,0.34,-3.41
22.956,2.77,1.33,-3.40
22.963,2.50,2.23,-3.39
22.966,2.21,3.18,-3.38
22.971,1.90,4.13,-3.36
22.985,1.65,4.98,-3.28
22.986,1.47,5.62,-3.17
22.987,1.41,6.00,-3.07
22.992,1.42,6.09,-3.01
23.020,1.43,5.84,-2.96
23.021,1.38,5.13,-2.91
23.021,1.24,3.98,-2.85
23.021,0.98,2.58,-2.72
23.021,0.62,1.10,-2.52
23.021,0.19,-0.26,-2.25
23.028,-0.27,-1.37,-1.98
23.031,-0.73,-2.25,-1.75
23.036,-1.18,-2.90,-1.56
23.041,-1.60,-3.32,-1.40
23.046,-1.97,-3.53,-1.28
23.051,-2.30,-3.53,-1.15
23.056,-2.57,-3.40,-1.01
23.064,-2.79,-3.17,-0.85
23.066,-2.95,-2.85,-0.72
23.071,-3.08,-2.43,-0.62
23.080,-3.17,-1.97,-0.55
23.081,-3.21,-1.52,-0.49
23.086,-3.21,-1.10,-0.44
23.091,-3.17,-0.73,-0.40
23.104,-3.11,-0.42,-0.38
23.105,-3.03,-0.17,-0.37
23.106,-2.94,0.02,-0.36
23.113,-2.85,0.16,-0.36
23.116,-2.75,0.23,-0.37
23.121,-2.64,0.28,-0.37
23.126,-2.51,0.30,-0.37
23.132,-2.38,0.31,-0.36
23.135,-2.22,0.29,-0.32
23.142,-2.05,0.26,-0.27
23.145,-1.86,0.24,-0.19
23.151,-1.67,0.24,-0.09
23.156,-1.47,0.23,0.03
23.161,-1.26,0.24,0.15
23.166,-1.04,0.24,0.26
23.171,-0.85,0.25,0.37
23.180,-0.66,0.27,0.47
23.181,-0.48,0.30,0.54
23.185,-0.32,0.32,0.60
23.201,-0.16,0.32,0.62
23.202,-0.01,0.30,0.63
23.202,0.12,0.24,0.61
23.206,0.25,0.18,0.58
23.211,0.35,0.11,0.56
23.216,0.44,0.05,0.53
23.220,0.50,-0.03,0.51
23.226,0.53,-0.09,0.49
23.231,0.51,-0.11,0.50
23.236,0.42,-0.08,0.52
23.241,0.31,-0.02,0.58
23.246,0.17,0.08,0.65
23.251,0.04,0.21,0.76
23.256,-0.09,0.40,0.90
23.261,-0.19,0.62,1.08
23.266,-0.26,0.90,1.29
23.271,-0.30,1.20,1.52
23.279,-0.27,1.52,1.74
23.281,-0.18,1.81,1.97
23.286,-0.04,2.07,2.17
23.291,0.12,2.27,2.33
23.296,0.23,2.38,2.42
23.301,0.24,2.40,2.42
23.306,0.08,2.40,2.30
23.312,-0.28,2.35,2.09
23.316,-0.83,2.23,1.87
23.321,-1.49,2.08,1.69
23.326,-2.15,1.93,1.57
23.331,-2.80,1.80,1.51
23.336,-3.37,1.72,1.48
23.342,-3.84,1.72,1.50
23.347,-4.14,1.76,1.57
23.352,-4.26,1.79,1.70
23.356,-4.17,1.76,1.88
23.361,-3.90,1.64,2.04
23.367,-3.49,1.43,2.14
23.371,-3.01,1.14,2.14
23.385,-2.51,0.79,2.05
23.385,-2.03,0.41,1.89
23.387,-1.62,0.05,1.71
23.392,-1.29,-0.27,1.52
23.413,-1.06,-0.56,1.35
23.414,-0.92,-0.80,1.19
23.414,-0.82,-0.96,1.05
23.414,-0.76,-1.05,0.95
23.416,-0.71,-1.06,0.87
23.421,-0.67,-0.99,0.79
23.427,-0.63,-0.88,0.68
23.431,-0.58,-0.74,0.56
23.436,-0.53,-0.57,0.42
23.441,-0.48,-0.41,0.27
23.446,-0.43,-0.27,0.12
23.452,-0.39,-0.13,-0.01
23.456,-0.36,-0.02,-0.12
23.462,-0.33,0.05,-0.20
23.467,-0.31,0.08,-0.27
23.471,-0.29,0.07,-0.32
23.477,-0.29,0.03,-0.35
23.487,-0.31,-0.04,-0.36
23.488,-0.34,-0.10,-0.36
23.492,-0.38,-0.18,-0.35
23.523,-0.43,-0.26,-0.34
23.523,-0.48,-0.34,-0.31
23.523,-0.54,-0.42,-0.29
23.523,-0.62,-0.52,-0.27
23.523,-0.69,-0.59,-0.25
23.524,-0.76,-0.64,-0.23
23.529,-0.83,-0.66,-0.22
23.531,-0.87,-0.67,-0.21
23.536,-0.90,-0.66,-0.19
23.541,-0.91,-0.64,-0.18
23.547,-0.90,-0.61,-0.17
23.551,-0.88,-0.56,-0.15
23.557,-0.84,-0.51,-0.15
23.562,-0.78,-0.48,-0.15
23.567,-0.70,-0.45,-0.15
23.572,-0.59,-0.43,-0.15
23.576,-0.46,-0.41,-0.16
23.587,-0.28,-0.41,-0.19
23.587,-0.08,-0.46,-0.24
23.592,0.13,-0.53,-0.29
23.609,0.33,-0.62,-0.36
23.610,0.52,-0.74,-0.48
23.610,0.71,-0.89,-0.62
23.611,0.88,-1.06,-0.78
23.616,1.04,-1.22,-0.93
23.621,1.19,-1.33,-1.06
23.627,1.33,-1.37,-1.15
23.632,1.49,-1.37,-1.20
23.637,1.68,-1.32,-1.22
23.642,1.89,-1.25,-1.21
23.647,2.14,-1.19,-1.19
23.651,2.42,-1.16,-1.19
23.656,2.73,-1.17,-1.21
23.661,3.06,-1.24,-1.25
23.666,3.36,-1.37,-1.32
23.671,3.61,-1.60,-1.41
23.682,3.77,-1.88,-1.52
23.683,3.82,-2.11,-1.65
23.688,3.76,-2.23,-1.75
23.691,3.57,-2.23,-1.81
23.705,3.24,-2.12,-1.82
23.706,2.79,-1.88,-1.76
23.706,2.24,-1.46,-1.67
23.718,1.62,-0.89,-1.58
23.718,1.04,-0.28,-1.51
23.721,0.56,0.28,-1.46
23.728,0.25,0.62,-1.39
23.731,0.12,0.60,-1.30
23.736,0.10,0.18,-1.19
23.742,0.13,-0.56,-1.11
23.746,0.14,-1.46,-1.06
23.752,0.14,-2.38,-1.07
23.757,0.11,-3.18,-1.12
23.762,0.07,-3.81,-1.20
23.766,0.01,-4.25,-1.28
23.771,-0.04,-4.57,-1.34
23.785,-0.08,-4.77,-1.37
23.786,-0.10,-4.85,-1.37
23.787,-0.09,-4.81,-1.34
23.791,-0.05,-4.66,-1.31
23.822,-0.00,-4.40,-1.27
23.822,0.07,-4.05,-1.23
23.823,0.12,-3.64,-1.20
23.823,0.16,-3.19,-1.17
23.823,0.18,-2.72,-1.14
23.823,0.18,-2.24,-1.11
23.826,0.16,-1.78,-1.08
23.831,0.13,-1.34,-1.04
23.836,0.10,-0.92,-1.01
23.841,0.08,-0.55,-0.99
23.846,0.06,-0.23,-0.98
23.852,0.06,0.01,-0.96
23.856,0.06,0.18,-0.93
23.861,0.06,0.32,-0.88
23.866,0.08,0.44,-0.82
23.871,0.11,0.55,-0.76
23.878,0.15,0.65,-0.69
23.881,0.19,0.72,-0.61
23.887,0.23,0.77,-0.53
23.892,0.26,0.81,-0.44
23.902,0.28,0.84,-0.35
23.903,0.31,0.88,-0.26
23.907,0.35,0.91,-0.18
23.939,0.39,0.95,-0.12
23.939,0.44,0.99,-0.10
23.939,0.50,1.01,-0.10
23.940,0.56,1.01,-0.12
23.940,0.61,1.00,-0.14
23.940,0.66,0.98,-0.18
23.941,0.69,0.96,-0.23
23.946,0.72,0.91,-0.27
23.952,0.76,0.81,-0.31
23.956,0.80,0.68,-0.33
23.962,0.86,0.56,-0.35
23.967,0.93,0.47,-0.37
23.971,1.03,0.42,-0.39
23.986,1.13,0.42,-0.41
23.987,1.24,0.46,-0.42
